store_id,store_name,store_number,format,address,city,state,postal_code,country,region,open_date,close_date,sq_ft
223,Croma Mall Vijayawada #223,223,Mall,866 Station Road,Vijayawada,Andhra Pradesh,847422,India,India,2022-11-21,,29677
224,Croma Metro Puducherry #224,224,Metro,1173 Station Road,Puducherry,Puducherry,862505,India,India,2018-10-25,,4860
225,Croma Kiosk Vadodara #225,225,Kiosk,3719 Ring Road,Vadodara,Gujarat,770481,India,India,2018-10-25,,18949
226,Croma Outlet Vijayawada #226,226,Outlet,9750 Mall Road,Vijayawada,Andhra Pradesh,797232,India,India,2024-02-12,2024-05-29,11442
227,Croma Mall Jodhpur #227,227,Mall,1784 Main Bazaar,Jodhpur,Rajasthan,189945,India,India,2020-03-07,,1620
228,Croma High Street Hyderabad #228,228,High Street,5757 MG Road,Hyderabad,Telangana,274092,India,India,2021-12-22,,860
229,Croma Flagship Vijayawada #229,229,Flagship,1388 High Street,Vijayawada,Andhra Pradesh,667614,India,India,2024-09-28,,27706
230,Croma Mall New Delhi #230,230,Mall,4743 MG Road,New Delhi,Delhi,704962,India,India,2023-12-06,,7817
231,Croma Flagship Dibrugarh #231,231,Flagship,1088 Ring Road,Dibrugarh,Assam,503161,India,India,2019-04-12,,5084
232,Croma Outlet Surat #232,232,Outlet,3550 Station Road,Surat,Gujarat,657493,India,India,2020-04-18,,26681
233,Croma Express Bhilai #233,233,Express,7964 Main Bazaar,Bhilai,Chhattisgarh,158333,India,India,2018-02-18,,6415
234,Croma Express Jabalpur #234,234,Express,8523 Station Road,Jabalpur,Madhya Pradesh,450812,India,India,2019-09-16,,25582
235,Croma Flagship Gaya #235,235,Flagship,4416 MG Road,Gaya,Bihar,775930,India,India,2024-11-20,,28614
236,Croma Metro Haridwar #236,236,Metro,5096 High Street,Haridwar,Uttarakhand,773397,India,India,2022-07-13,,9841
237,Croma Airport Puducherry #237,237,Airport,1455 Ring Road,Puducherry,Puducherry,752965,India,India,2022-05-22,,22483
238,Croma Outlet Guntur #238,238,Outlet,356 High Street,Guntur,Andhra Pradesh,712423,India,India,2022-02-02,,1152
239,Croma Express Jamshedpur #239,239,Express,797 High Street,Jamshedpur,Jharkhand,557889,India,India,2020-06-20,,17473
240,Croma Metro Bhagalpur #240,240,Metro,9866 Ring Road,Bhagalpur,Bihar,517580,India,India,2023-03-19,,21242
241,Croma Outlet Chandigarh #241,241,Outlet,4619 High Street,Chandigarh,Chandigarh,410239,India,India,2024-09-14,,27530
242,Croma Kiosk Mysuru #242,242,Kiosk,7539 Ring Road,Mysuru,Karnataka,137910,India,India,2022-09-05,,27651
243,Croma Metro Warangal #243,243,Metro,6383 Station Road,Warangal,Telangana,114327,India,India,2021-10-20,,20221
244,Croma Mall Jalandhar #244,244,Mall,1317 Main Bazaar,Jalandhar,Punjab,426719,India,India,2023-08-09,,6532
245,Croma Flagship Mysuru #245,245,Flagship,9392 Main Bazaar,Mysuru,Karnataka,289225,India,India,2018-05-19,,18256
246,Croma Metro Gaya #246,246,Metro,9408 High Street,Gaya,Bihar,370339,India,India,2018-12-29,,1650
247,Croma Mall Chandigarh #247,247,Mall,6688 Station Road,Chandigarh,Chandigarh,133484,India,India,2019-12-23,,27415
248,Croma High Street Hyderabad #248,248,High Street,214 Main Bazaar,Hyderabad,Telangana,127708,India,India,2025-01-18,,14704
249,Croma Flagship Srinagar #249,249,Flagship,8551 High Street,Srinagar,Jammu & Kashmir,437666,India,India,2023-08-03,,2477
250,Croma Airport Margao #250,250,Airport,2521 High Street,Margao,Goa,389371,India,India,2018-09-14,,26235
251,Croma Airport Gaya #251,251,Airport,6973 Main Bazaar,Gaya,Bihar,394580,India,India,2019-11-10,,4503
252,Croma Flagship Karnal #252,252,Flagship,7210 Main Bazaar,Karnal,Haryana,735120,India,India,2018-12-13,,23697
253,Croma Outlet Visakhapatnam #253,253,Outlet,4759 High Street,Visakhapatnam,Andhra Pradesh,573546,India,India,2022-12-05,,12299
254,Croma Mall Ahmedabad #254,254,Mall,8722 Mall Road,Ahmedabad,Gujarat,713425,India,India,2020-05-10,,3185
255,Croma Outlet Nizamabad #255,255,Outlet,7089 Station Road,Nizamabad,Telangana,525364,India,India,2024-08-14,,29572
256,Croma Airport Rajkot #256,256,Airport,1478 Ring Road,Rajkot,Gujarat,661819,India,India,2019-05-02,,19326
257,Croma Mall Kota #257,257,Mall,1497 High Street,Kota,Rajasthan,807095,India,India,2025-07-07,,25348
258,Croma Mall Chandigarh #258,258,Mall,2458 Mall Road,Chandigarh,Chandigarh,299822,India,India,2023-07-04,,11818
259,Croma Airport Jalandhar #259,259,Airport,8134 Mall Road,Jalandhar,Punjab,635273,India,India,2023-04-08,,23653
260,Croma Outlet Amritsar #260,260,Outlet,4871 High Street,Amritsar,Punjab,267757,India,India,2018-05-22,,24371
261,Croma Express Udaipur #261,261,Express,72 MG Road,Udaipur,Rajasthan,191417,India,India,2022-03-16,,25552
262,Croma Kiosk Jabalpur #262,262,Kiosk,545 Mall Road,Jabalpur,Madhya Pradesh,561032,India,India,2025-02-09,,11584
263,Croma Express Puducherry #263,263,Express,468 Main Bazaar,Puducherry,Puducherry,772132,India,India,2023-11-06,,10115
264,Croma Airport Raipur #264,264,Airport,22 MG Road,Raipur,Chhattisgarh,327106,India,India,2018-09-20,,13018
265,Croma Airport Gurugram #265,265,Airport,4234 Station Road,Gurugram,Haryana,140515,India,India,2023-03-17,,3148
266,Croma High Street Jammu #266,266,High Street,6906 MG Road,Jammu,Jammu & Kashmir,126147,India,India,2018-09-13,,24003
267,Croma High Street Kozhikode #267,267,High Street,4318 High Street,Kozhikode,Kerala,507248,India,India,2022-02-10,,12426
268,Croma Flagship Cuttack #268,268,Flagship,4062 Mall Road,Cuttack,Odisha,772823,India,India,2018-10-10,,6428
269,Croma Flagship Guntur #269,269,Flagship,9374 Station Road,Guntur,Andhra Pradesh,150913,India,India,2025-04-23,,18825
270,Croma Kiosk Dehradun #270,270,Kiosk,4653 Mall Road,Dehradun,Uttarakhand,743092,India,India,2020-10-19,,26685
271,Croma Airport Indore #271,271,Airport,3631 Main Bazaar,Indore,Madhya Pradesh,766608,India,India,2020-06-01,,21960
272,Croma Outlet Jamshedpur #272,272,Outlet,9286 High Street,Jamshedpur,Jharkhand,210764,India,India,2023-11-19,,10254
273,Croma Mall Warangal #273,273,Mall,7571 High Street,Warangal,Telangana,388419,India,India,2021-09-27,,20670
274,Croma Kiosk Guwahati #274,274,Kiosk,6211 High Street,Guwahati,Assam,493135,India,India,2022-11-27,,26150
275,Croma Kiosk Warangal #275,275,Kiosk,2979 Mall Road,Warangal,Telangana,395496,India,India,2022-11-17,,17865
276,Croma Kiosk Faridabad #276,276,Kiosk,4297 MG Road,Faridabad,Haryana,786328,India,India,2022-06-23,,12964
277,Croma Express Cuttack #277,277,Express,386 Main Bazaar,Cuttack,Odisha,724108,India,India,2019-10-08,,13441
278,Croma Airport Dehradun #278,278,Airport,5040 Station Road,Dehradun,Uttarakhand,329214,India,India,2018-11-02,,3472
279,Croma Metro Jodhpur #279,279,Metro,473 Main Bazaar,Jodhpur,Rajasthan,397116,India,India,2023-01-22,,7173
280,Croma Mall Solan #280,280,Mall,9300 MG Road,Solan,Himachal Pradesh,673719,India,India,2021-06-16,,28949
281,Croma High Street Margao #281,281,High Street,1239 Mall Road,Margao,Goa,561965,India,India,2020-08-02,,22140
282,Croma Kiosk Jaipur #282,282,Kiosk,6990 Mall Road,Jaipur,Rajasthan,775413,India,India,2022-09-30,,4231
283,Croma Express Jodhpur #283,283,Express,9567 Station Road,Jodhpur,Rajasthan,488771,India,India,2022-07-10,,4427
284,Croma Metro Guwahati #284,284,Metro,7324 High Street,Guwahati,Assam,510860,India,India,2023-12-17,,17051
285,Croma Outlet Nizamabad #285,285,Outlet,4586 Station Road,Nizamabad,Telangana,516712,India,India,2021-04-27,,29197
286,Croma Kiosk Hyderabad #286,286,Kiosk,3048 Mall Road,Hyderabad,Telangana,391399,India,India,2019-06-10,,11683
287,Croma Metro Raipur #287,287,Metro,2584 Station Road,Raipur,Chhattisgarh,495045,India,India,2024-11-24,,15348
288,Croma Metro Raipur #288,288,Metro,7977 Main Bazaar,Raipur,Chhattisgarh,651976,India,India,2023-09-27,,19638
289,Croma Metro Jamshedpur #289,289,Metro,1977 Main Bazaar,Jamshedpur,Jharkhand,732751,India,India,2024-01-25,,22020
290,Croma Outlet Guntur #290,290,Outlet,8042 High Street,Guntur,Andhra Pradesh,541315,India,India,2018-02-17,,12578
291,Croma Outlet Chandigarh #291,291,Outlet,8680 Ring Road,Chandigarh,Chandigarh,806849,India,India,2023-06-24,,18698
292,Croma High Street Puducherry #292,292,High Street,8238 High Street,Puducherry,Puducherry,307074,India,India,2022-05-24,,9363
293,Croma Metro Chandigarh #293,293,Metro,8507 Main Bazaar,Chandigarh,Chandigarh,180803,India,India,2023-01-29,,7329
294,Croma Mall Panipat #294,294,Mall,699 Ring Road,Panipat,Haryana,255647,India,India,2018-10-20,,15315
295,Croma Metro Surat #295,295,Metro,905 Ring Road,Surat,Gujarat,452530,India,India,2021-10-27,,18200
296,Croma Kiosk Hubballi #296,296,Kiosk,8065 Main Bazaar,Hubballi,Karnataka,641292,India,India,2021-05-22,,20028
297,Croma Flagship Chennai #297,297,Flagship,1830 Main Bazaar,Chennai,Tamil Nadu,720705,India,India,2024-11-08,,24898
298,Croma Metro Guwahati #298,298,Metro,2313 Main Bazaar,Guwahati,Assam,203275,India,India,2021-02-23,,4861
299,Croma High Street Puducherry #299,299,High Street,3476 High Street,Puducherry,Puducherry,235167,India,India,2021-08-21,,17148
300,Croma Metro Haridwar #300,300,Metro,3107 Main Bazaar,Haridwar,Uttarakhand,534240,India,India,2021-06-07,,10855
301,Croma Flagship Patna #301,301,Flagship,2274 Ring Road,Patna,Bihar,205613,India,India,2021-01-12,,25947
302,Croma Flagship Bhilai #302,302,Flagship,7852 MG Road,Bhilai,Chhattisgarh,347364,India,India,2023-01-08,,29456
303,Croma Outlet Nagpur #303,303,Outlet,3660 MG Road,Nagpur,Maharashtra,709116,India,India,2021-02-15,,6037
304,Croma Airport Indore #304,304,Airport,2010 High Street,Indore,Madhya Pradesh,331963,India,India,2021-10-11,,29673
305,Croma Express Guwahati #305,305,Express,8358 MG Road,Guwahati,Assam,778402,India,India,2024-11-30,,26929
306,Croma Outlet Cuttack #306,306,Outlet,4797 MG Road,Cuttack,Odisha,452120,India,India,2022-06-05,,22114
307,Croma Flagship Bhubaneswar #307,307,Flagship,2242 High Street,Bhubaneswar,Odisha,836712,India,India,2018-04-08,,24047
308,Croma High Street Indore #308,308,High Street,6488 High Street,Indore,Madhya Pradesh,182731,India,India,2022-05-08,,27649
309,Croma Mall Jammu #309,309,Mall,8876 Ring Road,Jammu,Jammu & Kashmir,485946,India,India,2019-12-27,,3241
310,Croma Kiosk Mangaluru #310,310,Kiosk,2405 Mall Road,Mangaluru,Karnataka,527221,India,India,2024-07-05,,1444
311,Croma Airport Kozhikode #311,311,Airport,1538 Station Road,Kozhikode,Kerala,645790,India,India,2018-07-28,2025-08-11,1984
312,Croma Kiosk Patna #312,312,Kiosk,5123 Main Bazaar,Patna,Bihar,452565,India,India,2021-09-06,,6651
313,Croma Airport Panaji #313,313,Airport,3377 High Street,Panaji,Goa,656922,India,India,2018-07-17,,6371
314,Croma Mall Warangal #314,314,Mall,5629 High Street,Warangal,Telangana,753002,India,India,2023-10-29,,6408
315,Croma Mall Kanpur #315,315,Mall,8244 High Street,Kanpur,Uttar Pradesh,329081,India,India,2021-10-26,,20205
316,Croma Flagship Panaji #316,316,Flagship,6968 MG Road,Panaji,Goa,757046,India,India,2019-08-09,,12913
317,Croma Airport Thiruvananthapuram #317,317,Airport,5408 High Street,Thiruvananthapuram,Kerala,696528,India,India,2020-12-15,,9608
318,Croma Kiosk Gwalior #318,318,Kiosk,1316 Mall Road,Gwalior,Madhya Pradesh,702039,India,India,2022-01-17,,7033
319,Croma Metro Puducherry #319,319,Metro,9785 Mall Road,Puducherry,Puducherry,200963,India,India,2018-07-05,,7148
320,Croma Metro Margao #320,320,Metro,1504 Station Road,Margao,Goa,309886,India,India,2020-05-16,2021-10-02,15469
321,Croma Kiosk Visakhapatnam #321,321,Kiosk,6778 Mall Road,Visakhapatnam,Andhra Pradesh,117522,India,India,2023-07-17,,14138
322,Croma Airport Mangaluru #322,322,Airport,1870 Station Road,Mangaluru,Karnataka,787026,India,India,2025-06-02,,4536
323,Croma Flagship Warangal #323,323,Flagship,3916 Mall Road,Warangal,Telangana,694581,India,India,2021-11-05,,23446
324,Croma Airport Noida #324,324,Airport,595 Station Road,Noida,Uttar Pradesh,603617,India,India,2018-04-19,,19448
325,Croma Metro Belagavi #325,325,Metro,6302 Ring Road,Belagavi,Karnataka,578047,India,India,2020-07-15,,9771
326,Croma Airport Udaipur #326,326,Airport,2613 Main Bazaar,Udaipur,Rajasthan,419150,India,India,2022-09-22,,26158
327,Croma Express Nagpur #327,327,Express,3381 MG Road,Nagpur,Maharashtra,158072,India,India,2019-02-24,,14080
328,Croma High Street Madurai #328,328,High Street,2241 Ring Road,Madurai,Tamil Nadu,461897,India,India,2021-08-08,,3283
329,Croma Kiosk Jalandhar #329,329,Kiosk,7943 Main Bazaar,Jalandhar,Punjab,578842,India,India,2025-05-31,,5850
330,Croma High Street Gurugram #330,330,High Street,5966 Mall Road,Gurugram,Haryana,819771,India,India,2023-11-20,,25067
331,Croma Mall Visakhapatnam #331,331,Mall,8518 Ring Road,Visakhapatnam,Andhra Pradesh,275303,India,India,2023-01-05,,20553
332,Croma Metro New Delhi #332,332,Metro,1418 Main Bazaar,New Delhi,Delhi,469296,India,India,2018-04-28,,29951
333,Croma Outlet Ludhiana #333,333,Outlet,1963 Main Bazaar,Ludhiana,Punjab,734513,India,India,2023-06-02,,10774
334,Croma Airport Kota #334,334,Airport,9752 Main Bazaar,Kota,Rajasthan,646064,India,India,2023-08-07,,19833
335,Croma Outlet Shimla #335,335,Outlet,7648 Station Road,Shimla,Himachal Pradesh,586310,India,India,2018-09-13,,10273
336,Croma Outlet Hyderabad #336,336,Outlet,6383 High Street,Hyderabad,Telangana,850238,India,India,2022-04-01,,15081
337,Croma Metro Shimla #337,337,Metro,7198 High Street,Shimla,Himachal Pradesh,389644,India,India,2021-02-12,,10044
338,Croma Airport Cuttack #338,338,Airport,3084 Ring Road,Cuttack,Odisha,773557,India,India,2023-02-22,,22664
339,Croma Airport Chandigarh #339,339,Airport,6925 Station Road,Chandigarh,Chandigarh,518071,India,India,2018-02-26,,26407
340,Croma High Street Gwalior #340,340,High Street,6472 MG Road,Gwalior,Madhya Pradesh,695914,India,India,2019-05-09,,27635
341,Croma Flagship Kanpur #341,341,Flagship,1623 Main Bazaar,Kanpur,Uttar Pradesh,671615,India,India,2018-08-03,,1047
342,Croma Airport Solan #342,342,Airport,9448 MG Road,Solan,Himachal Pradesh,500590,India,India,2020-01-10,,22659
343,Croma Express Dibrugarh #343,343,Express,361 Main Bazaar,Dibrugarh,Assam,636411,India,India,2020-12-09,,22500
344,Croma Metro Kolkata #344,344,Metro,7453 Ring Road,Kolkata,West Bengal,550189,India,India,2021-12-09,,6931
345,Croma Kiosk Chandigarh #345,345,Kiosk,2614 High Street,Chandigarh,Chandigarh,476808,India,India,2022-10-24,,15208
346,Croma Mall Jabalpur #346,346,Mall,2119 Station Road,Jabalpur,Madhya Pradesh,545471,India,India,2018-08-01,,5370
347,Croma Metro Mysuru #347,347,Metro,6381 Main Bazaar,Mysuru,Karnataka,304661,India,India,2024-09-11,,14512
348,Croma Metro Bhagalpur #348,348,Metro,7003 Main Bazaar,Bhagalpur,Bihar,557596,India,India,2018-10-25,,20248
349,Croma Express Solan #349,349,Express,3234 MG Road,Solan,Himachal Pradesh,560117,India,India,2024-02-15,,4056
350,Croma Airport Dhanbad #350,350,Airport,4580 MG Road,Dhanbad,Jharkhand,758309,India,India,2023-04-13,,27854
351,Croma Express Gaya #351,351,Express,6159 Ring Road,Gaya,Bihar,252763,India,India,2022-01-06,,21256
352,Croma Express Mumbai #352,352,Express,4166 Main Bazaar,Mumbai,Maharashtra,229569,India,India,2025-03-26,,18765
353,Croma Kiosk Thane #353,353,Kiosk,9025 Ring Road,Thane,Maharashtra,541294,India,India,2022-01-08,,10750
354,Croma Flagship Siliguri #354,354,Flagship,4139 High Street,Siliguri,West Bengal,125206,India,India,2021-12-04,,19448
355,Croma Outlet Gurugram #355,355,Outlet,7841 Main Bazaar,Gurugram,Haryana,366724,India,India,2021-07-10,,4430
356,Croma Metro Panaji #356,356,Metro,4750 Main Bazaar,Panaji,Goa,159812,India,India,2022-08-03,,24545
357,Croma Metro Noida #357,357,Metro,5533 MG Road,Noida,Uttar Pradesh,374993,India,India,2024-08-17,,6319
358,Croma Express Shimla #358,358,Express,6390 Station Road,Shimla,Himachal Pradesh,299095,India,India,2024-05-10,,22485
359,Croma Metro Bhagalpur #359,359,Metro,454 Main Bazaar,Bhagalpur,Bihar,689015,India,India,2021-05-03,,9437
360,Croma Express Dhanbad #360,360,Express,2163 Mall Road,Dhanbad,Jharkhand,803061,India,India,2021-08-13,,6192
361,Croma Airport Haridwar #361,361,Airport,425 Station Road,Haridwar,Uttarakhand,379471,India,India,2021-09-02,,29800
362,Croma Airport Jamshedpur #362,362,Airport,6935 MG Road,Jamshedpur,Jharkhand,394228,India,India,2021-03-20,,3714
363,Croma Airport Patna #363,363,Airport,1383 Main Bazaar,Patna,Bihar,680941,India,India,2024-09-21,,11902
364,Croma Mall Ludhiana #364,364,Mall,7144 Ring Road,Ludhiana,Punjab,191357,India,India,2020-12-07,,2633
365,Croma Metro Ghaziabad #365,365,Metro,3051 High Street,Ghaziabad,Uttar Pradesh,611721,India,India,2022-02-09,,1882
366,Croma Metro Vijayawada #366,366,Metro,2995 Station Road,Vijayawada,Andhra Pradesh,750574,India,India,2025-01-14,,24744
367,Croma Metro Gaya #367,367,Metro,7407 High Street,Gaya,Bihar,641271,India,India,2024-02-01,,23482
368,Croma Flagship Chennai #368,368,Flagship,8279 MG Road,Chennai,Tamil Nadu,156333,India,India,2020-03-28,,20845
369,Croma Express Puducherry #369,369,Express,990 Main Bazaar,Puducherry,Puducherry,502898,India,India,2023-08-08,,17162
370,Croma Flagship Coimbatore #370,370,Flagship,3878 Main Bazaar,Coimbatore,Tamil Nadu,559355,India,India,2023-12-26,,28094
371,Croma Kiosk Dehradun #371,371,Kiosk,606 Station Road,Dehradun,Uttarakhand,390422,India,India,2020-10-14,,3010
372,Croma Express Ludhiana #372,372,Express,8680 Mall Road,Ludhiana,Punjab,210217,India,India,2021-07-02,,6988
373,Croma Flagship Gaya #373,373,Flagship,270 MG Road,Gaya,Bihar,205487,India,India,2018-12-05,,21333
374,Croma Flagship Hubballi #374,374,Flagship,6293 Main Bazaar,Hubballi,Karnataka,230639,India,India,2018-02-11,,11785
375,Croma Flagship Dhanbad #375,375,Flagship,3844 Station Road,Dhanbad,Jharkhand,269262,India,India,2021-09-16,,1496
376,Croma Outlet Rourkela #376,376,Outlet,793 MG Road,Rourkela,Odisha,373523,India,India,2022-01-30,,2896
377,Croma Express Warangal #377,377,Express,5833 Station Road,Warangal,Telangana,250936,India,India,2024-06-06,,22602
378,Croma Outlet Dehradun #378,378,Outlet,2009 High Street,Dehradun,Uttarakhand,863244,India,India,2025-05-22,,25679
379,Croma Airport Ahmedabad #379,379,Airport,3403 Ring Road,Ahmedabad,Gujarat,463904,India,India,2025-03-26,,4006
380,Croma Kiosk Amritsar #380,380,Kiosk,3347 Mall Road,Amritsar,Punjab,255605,India,India,2019-03-22,,2344
381,Croma Express Vadodara #381,381,Express,9998 Ring Road,Vadodara,Gujarat,408044,India,India,2019-10-18,,29521
382,Croma Metro Jodhpur #382,382,Metro,1988 Ring Road,Jodhpur,Rajasthan,442705,India,India,2023-04-18,,1261
383,Croma Outlet Raipur #383,383,Outlet,5455 Main Bazaar,Raipur,Chhattisgarh,700533,India,India,2019-05-14,,28585
384,Croma Kiosk Margao #384,384,Kiosk,3183 MG Road,Margao,Goa,737520,India,India,2022-01-20,,4671
385,Croma Metro Dehradun #385,385,Metro,1359 MG Road,Dehradun,Uttarakhand,540656,India,India,2019-07-28,,11519
386,Croma Outlet Jaipur #386,386,Outlet,1761 Station Road,Jaipur,Rajasthan,446194,India,India,2023-03-04,,29426
387,Croma High Street Gurugram #387,387,High Street,1209 Ring Road,Gurugram,Haryana,821144,India,India,2019-04-18,,29539
388,Croma Express Jalandhar #388,388,Express,4658 High Street,Jalandhar,Punjab,475171,India,India,2025-02-08,,11625
389,Croma Mall Bhubaneswar #389,389,Mall,8551 Ring Road,Bhubaneswar,Odisha,397719,India,India,2024-12-07,,25291
390,Croma Express Jamshedpur #390,390,Express,3620 Station Road,Jamshedpur,Jharkhand,728605,India,India,2024-12-28,,21521
391,Croma Express New Delhi #391,391,Express,8023 MG Road,New Delhi,Delhi,180667,India,India,2023-05-16,,20065
392,Croma Mall Dhanbad #392,392,Mall,2098 MG Road,Dhanbad,Jharkhand,416761,India,India,2021-03-09,,20157
393,Croma Airport Salem #393,393,Airport,385 High Street,Salem,Tamil Nadu,818552,India,India,2021-10-17,,1850
394,Croma Kiosk Salem #394,394,Kiosk,1713 Mall Road,Salem,Tamil Nadu,517680,India,India,2019-08-12,,8899
395,Croma Flagship Haridwar #395,395,Flagship,6559 Mall Road,Haridwar,Uttarakhand,397299,India,India,2018-01-10,,10994
396,Croma Kiosk Hubballi #396,396,Kiosk,6267 High Street,Hubballi,Karnataka,214196,India,India,2019-06-04,,16330
397,Croma Outlet Patna #397,397,Outlet,5504 Ring Road,Patna,Bihar,352279,India,India,2021-09-11,,23080
