product_id,product_sku,product_name,brand,category,subcategory,color,size,unit_price,start_date,end_date,is_active
215,CR-IN-WEA-00215,Croma Smartwatch PDIDH,Croma,Wearables,Smartwatch,Blue,M,6681.1,2024-02-07,,1
216,CR-IN-MOB-00216,Croma Smartphones K01ZN,Croma,Mobiles,Smartphones,Gold,M,57599.61,2022-01-23,,1
217,CR-IN-ACC-00217,Croma Cables BZ9FS,Croma,Accessories,Cables,Red,S,4313.15,2024-08-30,,1
218,CR-IN-WEA-00218,Croma Smartwatch FMLER,Croma,Wearables,Smartwatch,White,OneSize,27419.34,2024-10-03,,1
219,CR-IN-SMA-00219,Croma Smart Lights MAA0D,Croma,Smart Home,Smart Lights,Gold,L,2716.34,2024-05-18,,1
220,CR-IN-LAP-00220,Croma Ultrabooks 24Q0M,Croma,Laptops,Ultrabooks,Black,L,74027.35,2024-03-20,,1
221,CR-IN-LAP-00221,Croma Ultrabooks 39DTH,Croma,Laptops,Ultrabooks,Red,XS,60743.6,2023-08-02,,1
222,CR-IN-LAP-00222,Croma Ultrabooks EYFMM,Croma,Laptops,Ultrabooks,Purple,XS,179392.61,2024-05-27,,1
223,CR-IN-SMA-00223,Croma Smart Lights VUIC7,Croma,Smart Home,Smart Lights,Green,XS,22563.09,2022-01-25,,1
224,CR-IN-SMA-00224,Croma Smart Lights 15AAD,Croma,Smart Home,Smart Lights,Black,S,20316.44,2024-11-27,,1
225,CR-IN-LAP-00225,Croma Ultrabooks P66AO,Croma,Laptops,Ultrabooks,Red,M,66870.13,2025-01-03,,1
226,CR-IN-LAP-00226,Croma Ultrabooks P3FKP,Croma,Laptops,Ultrabooks,Purple,OneSize,53930.04,2023-12-06,,1
227,CR-IN-TEL-00227,Croma LED TPEJR,Croma,Televisions,LED,Green,S,98101.68,2024-12-06,,1
228,CR-IN-LAP-00228,Croma Ultrabooks V2SIN,Croma,Laptops,Ultrabooks,White,XL,153160.72,2022-12-28,,1
229,CR-IN-TEL-00229,Croma LED 2Z25W,Croma,Televisions,LED,Green,OneSize,145507.51,2022-07-26,,1
230,CR-IN-LAP-00230,Croma Ultrabooks BYO2H,Croma,Laptops,Ultrabooks,Space Grey,XS,121357.54,2024-02-18,,1
231,CR-IN-ACC-00231,Croma Cables 3R7WX,Croma,Accessories,Cables,White,S,7256.54,2025-06-20,,1
232,CR-IN-MOB-00232,Croma Smartphones NEAQQ,Croma,Mobiles,Smartphones,Red,L,14467.72,2023-05-10,,1
233,CR-IN-LAP-00233,Croma Ultrabooks 8U24J,Croma,Laptops,Ultrabooks,Silver,XS,57833.2,2024-08-25,,1
234,CR-IN-CAM-00234,Croma DSLR AAEEK,Croma,Cameras,DSLR,Silver,OneSize,155921.08,2022-09-04,,1
235,CR-IN-ACC-00235,Croma Cables ANKCA,Croma,Accessories,Cables,Space Grey,M,4700.3,2022-02-17,,1
236,CR-IN-GAM-00236,Croma Consoles 8YQMR,Croma,Gaming,Consoles,Silver,L,43730.22,2022-07-19,,1
237,CR-IN-GAM-00237,Croma Consoles CEBN4,Croma,Gaming,Consoles,Black,XS,2002.64,2025-02-26,,1
238,CR-IN-ACC-00238,Croma Cables C8BK9,Croma,Accessories,Cables,Black,OneSize,4970.39,2022-10-05,,1
239,CR-IN-APP-00239,Croma Washers 7MQ8R,Croma,Appliances,Washers,Silver,L,78100.86,2022-11-30,,1
240,CR-IN-WEA-00240,Croma Smartwatch NZDHL,Croma,Wearables,Smartwatch,Black,XS,41117.27,2023-02-09,,1
241,CR-IN-ACC-00241,Croma Cables R63NT,Croma,Accessories,Cables,Purple,XS,6132.13,2022-02-21,,1
242,CR-IN-TEL-00242,Croma LED 4VE75,Croma,Televisions,LED,Space Grey,S,68446.89,2022-07-13,,1
243,CR-IN-AUD-00243,Croma Headphones W1J13,Croma,Audio,Headphones,Blue,S,40303.81,2023-03-16,,1
244,CR-IN-AUD-00244,Croma Headphones V011Y,Croma,Audio,Headphones,Red,OneSize,29276.08,2024-07-06,,1
245,CR-IN-GAM-00245,Croma Consoles WKF0E,Croma,Gaming,Consoles,Blue,M,48073.2,2023-01-30,2023-06-05,0
246,CR-IN-SMA-00246,Croma Smart Lights FWHXD,Croma,Smart Home,Smart Lights,Silver,OneSize,10531.54,2025-06-10,,1
247,CR-IN-SMA-00247,Croma Smart Lights TTU63,Croma,Smart Home,Smart Lights,White,L,10419.42,2022-02-03,2022-12-31,0
248,CR-IN-APP-00248,Croma Washers WTMBG,Croma,Appliances,Washers,Blue,S,119241.13,2022-02-21,,1
249,CR-IN-MOB-00249,Croma Smartphones 67BCT,Croma,Mobiles,Smartphones,Purple,OneSize,15074.44,2022-06-21,,1
250,CR-IN-SMA-00250,Croma Smart Lights DDB3A,Croma,Smart Home,Smart Lights,Silver,XL,29081.94,2022-05-19,,1
251,CR-IN-MOB-00251,Croma Smartphones 9J1X6,Croma,Mobiles,Smartphones,White,XS,39578.46,2023-03-30,,1
252,CR-IN-AUD-00252,Croma Headphones A9S3N,Croma,Audio,Headphones,White,L,10377.63,2023-07-31,,1
253,CR-IN-SMA-00253,Croma Smart Lights M8CIA,Croma,Smart Home,Smart Lights,White,S,20795.47,2022-04-18,,1
254,CR-IN-TEL-00254,Croma LED 1Y1R2,Croma,Televisions,LED,Purple,XS,190007.25,2024-12-27,,1
255,CR-IN-SMA-00255,Croma Smart Lights 5HJ86,Croma,Smart Home,Smart Lights,Red,OneSize,25448.03,2023-10-22,,1
256,CR-IN-WEA-00256,Croma Smartwatch MI4BP,Croma,Wearables,Smartwatch,Space Grey,M,20571.92,2023-02-03,,1
257,CR-IN-LAP-00257,Croma Ultrabooks H7LH2,Croma,Laptops,Ultrabooks,Gold,OneSize,100439.76,2023-02-13,,1
258,CR-IN-TEL-00258,Croma LED 75YZJ,Croma,Televisions,LED,White,L,205288.89,2024-09-14,,1
259,CR-IN-ACC-00259,Croma Cables VX0PJ,Croma,Accessories,Cables,White,OneSize,4084.04,2023-12-16,2024-01-11,0
260,CR-IN-WEA-00260,Croma Smartwatch I8WHP,Croma,Wearables,Smartwatch,Red,XS,49447.09,2022-08-07,,1
261,CR-IN-CAM-00261,Croma DSLR FQ0W3,Croma,Cameras,DSLR,White,L,151565.33,2022-11-24,,1
262,CR-IN-APP-00262,Croma Washers HI13L,Croma,Appliances,Washers,Silver,M,149975.25,2025-07-03,,1
263,CR-IN-TEL-00263,Croma LED OF6MM,Croma,Televisions,LED,Space Grey,XL,50651.82,2023-06-08,,1
264,CR-IN-MOB-00264,Croma Smartphones CVA4A,Croma,Mobiles,Smartphones,Green,XL,105469.44,2024-06-01,,1
265,CR-IN-SMA-00265,Croma Smart Lights HY5VS,Croma,Smart Home,Smart Lights,Silver,XL,10498.33,2024-01-14,,1
266,CR-IN-GAM-00266,Croma Consoles 4SFVD,Croma,Gaming,Consoles,Silver,S,4463.87,2023-11-21,,1
267,CR-IN-WEA-00267,Croma Smartwatch IUSKO,Croma,Wearables,Smartwatch,Space Grey,OneSize,20886.12,2025-05-07,,1
268,CR-IN-LAP-00268,Croma Ultrabooks FV08D,Croma,Laptops,Ultrabooks,Space Grey,M,116909.81,2023-08-16,,1
269,CR-IN-LAP-00269,Croma Ultrabooks TU3DO,Croma,Laptops,Ultrabooks,Black,XS,97076.29,2024-06-28,,1
270,CR-IN-GAM-00270,Croma Consoles JEDEJ,Croma,Gaming,Consoles,Gold,L,37371.28,2024-09-06,,1
271,CR-IN-CAM-00271,Croma DSLR JTR1N,Croma,Cameras,DSLR,Purple,S,193712.51,2024-03-23,,1
272,CR-IN-ACC-00272,Croma Cables 7F9PY,Croma,Accessories,Cables,Black,XS,6433.08,2023-04-07,,1
273,CR-IN-TEL-00273,Croma LED 26PXX,Croma,Televisions,LED,Space Grey,L,109597.3,2025-01-31,,1
274,CR-IN-APP-00274,Croma Washers 5BR1H,Croma,Appliances,Washers,Green,XS,86336.22,2024-01-13,,1
275,CR-IN-TEL-00275,Croma LED OZB6X,Croma,Televisions,LED,White,XS,47342.11,2023-06-05,,1
276,CR-IN-SMA-00276,Croma Smart Lights F4ZBB,Croma,Smart Home,Smart Lights,Green,XS,15712.53,2022-02-18,,1
277,CR-IN-MOB-00277,Croma Smartphones VJSVI,Croma,Mobiles,Smartphones,Purple,XS,31378.04,2024-03-16,,1
278,CR-IN-SMA-00278,Croma Smart Lights 10TIS,Croma,Smart Home,Smart Lights,Purple,XL,27730.87,2023-12-05,,1
279,CR-IN-GAM-00279,Croma Consoles R6CT0,Croma,Gaming,Consoles,Purple,XS,2834.15,2024-08-07,,1
280,CR-IN-APP-00280,Croma Washers O1F1K,Croma,Appliances,Washers,Gold,OneSize,137315.45,2024-04-21,,1
281,CR-IN-MOB-00281,Croma Smartphones 9AO7U,Croma,Mobiles,Smartphones,Blue,L,50630.98,2025-04-07,,1
282,CR-IN-APP-00282,Croma Washers 188EU,Croma,Appliances,Washers,White,M,37040.88,2023-12-11,,1
283,CR-IN-ACC-00283,Croma Cables OME7L,Croma,Accessories,Cables,Purple,M,6051.39,2022-06-17,,1
284,CR-IN-GAM-00284,Croma Consoles IC9Z6,Croma,Gaming,Consoles,Red,M,35617.97,2024-07-29,,1
285,CR-IN-WEA-00285,Croma Smartwatch 7L2HK,Croma,Wearables,Smartwatch,Silver,L,57577.81,2023-05-17,,1
286,CR-IN-APP-00286,Croma Washers ALFGC,Croma,Appliances,Washers,Red,L,17104.1,2024-08-02,,1
287,CR-IN-MOB-00287,Croma Smartphones L2R92,Croma,Mobiles,Smartphones,Gold,S,49318.43,2022-07-03,,1
288,CR-IN-WEA-00288,Croma Smartwatch PI2LA,Croma,Wearables,Smartwatch,White,L,19809.93,2022-12-26,,1
289,CR-IN-CAM-00289,Croma DSLR XFHPA,Croma,Cameras,DSLR,Blue,M,157088.79,2024-12-18,,1
290,CR-IN-MOB-00290,Croma Smartphones 4EGYU,Croma,Mobiles,Smartphones,Gold,XS,9179.15,2024-06-09,,1
291,CR-IN-SMA-00291,Croma Smart Lights ZNQQO,Croma,Smart Home,Smart Lights,Green,XS,4969.51,2024-05-20,,1
292,CR-IN-SMA-00292,Croma Smart Lights VXQMB,Croma,Smart Home,Smart Lights,Gold,OneSize,15396.88,2024-10-09,,1
293,CR-IN-WEA-00293,Croma Smartwatch 8GRB9,Croma,Wearables,Smartwatch,Silver,XL,52056.13,2023-11-09,,1
294,CR-IN-APP-00294,Croma Washers EIG3C,Croma,Appliances,Washers,Black,S,123569.19,2023-06-27,,1
295,CR-IN-SMA-00295,Croma Smart Lights 4FGY1,Croma,Smart Home,Smart Lights,Green,S,11862.23,2025-06-25,,1
296,CR-IN-LAP-00296,Croma Ultrabooks NG0GG,Croma,Laptops,Ultrabooks,Purple,XL,186663.81,2023-05-19,2024-01-22,0
297,CR-IN-AUD-00297,Croma Headphones 4IJ2E,Croma,Audio,Headphones,Silver,L,15618.6,2023-02-18,,1
298,CR-IN-MOB-00298,Croma Smartphones Y096V,Croma,Mobiles,Smartphones,Blue,XL,78095.2,2024-06-08,,1
299,CR-IN-GAM-00299,Croma Consoles UHJOL,Croma,Gaming,Consoles,Gold,L,59746.45,2023-10-22,,1
300,CR-IN-ACC-00300,Croma Cables CAW8T,Croma,Accessories,Cables,Red,L,223.18,2025-05-15,,1
301,CR-IN-LAP-00301,Croma Ultrabooks U5AVS,Croma,Laptops,Ultrabooks,Gold,XL,138687.77,2022-05-23,,1
302,CR-IN-TEL-00302,Croma LED PT7E1,Croma,Televisions,LED,White,OneSize,185903.91,2024-02-02,,1
303,CR-IN-TEL-00303,Croma LED ZM62C,Croma,Televisions,LED,Blue,M,221700.44,2023-03-27,,1
304,CR-IN-ACC-00304,Croma Cables QWOXT,Croma,Accessories,Cables,Space Grey,S,7677.24,2022-05-08,,1
305,CR-IN-CAM-00305,Croma DSLR R9T3W,Croma,Cameras,DSLR,Blue,S,13786.48,2023-09-23,,1
306,CR-IN-ACC-00306,Croma Cables DQUPY,Croma,Accessories,Cables,Silver,OneSize,8692.76,2022-09-19,,1
307,CR-IN-LAP-00307,Croma Ultrabooks ZKFU9,Croma,Laptops,Ultrabooks,Purple,XS,150649.34,2024-07-05,,1
308,CR-IN-AUD-00308,Croma Headphones QRJME,Croma,Audio,Headphones,Black,OneSize,37698.82,2024-05-11,,1
309,CR-IN-MOB-00309,Croma Smartphones W4ZM8,Croma,Mobiles,Smartphones,Space Grey,XL,86348.96,2022-11-09,,1
310,CR-IN-LAP-00310,Croma Ultrabooks 2D5KR,Croma,Laptops,Ultrabooks,White,S,78616.73,2022-08-30,,1
311,CR-IN-GAM-00311,Croma Consoles 5QF61,Croma,Gaming,Consoles,Blue,M,67987.89,2023-02-11,,1
312,CR-IN-LAP-00312,Croma Ultrabooks 5WRZ6,Croma,Laptops,Ultrabooks,Red,XL,123710.58,2022-10-11,,1
313,CR-IN-MOB-00313,Croma Smartphones 6E7DD,Croma,Mobiles,Smartphones,Green,XL,23993.36,2023-09-21,,1
314,CR-IN-GAM-00314,Croma Consoles VKKOI,Croma,Gaming,Consoles,White,M,51490.81,2022-05-21,,1
315,CR-IN-TEL-00315,Croma LED Z16XK,Croma,Televisions,LED,Black,XL,33917.61,2024-03-23,,1
316,CR-IN-AUD-00316,Croma Headphones J89AR,Croma,Audio,Headphones,Green,XL,9071.65,2023-09-01,2025-01-22,0
317,CR-IN-WEA-00317,Croma Smartwatch 2W14X,Croma,Wearables,Smartwatch,Space Grey,M,38185.48,2022-06-06,,1
318,CR-IN-CAM-00318,Croma DSLR TTGUZ,Croma,Cameras,DSLR,Green,OneSize,46728.31,2022-03-18,,1
319,CR-IN-CAM-00319,Croma DSLR C2EWZ,Croma,Cameras,DSLR,Red,S,85251.99,2022-09-03,,1
320,CR-IN-LAP-00320,Croma Ultrabooks 6R0J5,Croma,Laptops,Ultrabooks,White,XL,134350.93,2024-03-23,,1
321,CR-IN-AUD-00321,Croma Headphones VRCSP,Croma,Audio,Headphones,Silver,XL,42570.88,2024-12-21,,1
322,CR-IN-GAM-00322,Croma Consoles QYO8F,Croma,Gaming,Consoles,Space Grey,XL,31346.54,2024-11-17,,1
323,CR-IN-CAM-00323,Croma DSLR 6792A,Croma,Cameras,DSLR,Black,XS,33266.49,2024-07-23,,1
324,CR-IN-GAM-00324,Croma Consoles 0ORT7,Croma,Gaming,Consoles,Purple,L,5242.49,2024-07-23,,1
325,CR-IN-AUD-00325,Croma Headphones G8C3M,Croma,Audio,Headphones,Black,M,35955.28,2025-05-26,,1
326,CR-IN-APP-00326,Croma Washers RX3MH,Croma,Appliances,Washers,Black,XS,69941.54,2022-08-31,,1
327,CR-IN-AUD-00327,Croma Headphones 68N9I,Croma,Audio,Headphones,Red,M,38757.18,2022-03-09,,1
328,CR-IN-APP-00328,Croma Washers UNE9K,Croma,Appliances,Washers,Space Grey,XL,98405.49,2025-03-26,,1
329,CR-IN-GAM-00329,Croma Consoles EP7OT,Croma,Gaming,Consoles,Red,L,54821.15,2023-10-06,,1
330,CR-IN-TEL-00330,Croma LED 6J2G7,Croma,Televisions,LED,Red,OneSize,114770.11,2022-02-17,,1
331,CR-IN-AUD-00331,Croma Headphones I6VL8,Croma,Audio,Headphones,Silver,XS,34790.83,2024-10-29,,1
332,CR-IN-LAP-00332,Croma Ultrabooks YP2R2,Croma,Laptops,Ultrabooks,Space Grey,XS,176978.84,2022-12-26,,1
333,CR-IN-CAM-00333,Croma DSLR 92KTY,Croma,Cameras,DSLR,Gold,OneSize,165461.75,2022-09-04,,1
334,CR-IN-MOB-00334,Croma Smartphones SVVLK,Croma,Mobiles,Smartphones,Silver,XS,107072.65,2024-02-17,,1
335,CR-IN-CAM-00335,Croma DSLR YNN3M,Croma,Cameras,DSLR,Purple,XL,124907.85,2024-11-25,,1
336,CR-IN-SMA-00336,Croma Smart Lights 24GVV,Croma,Smart Home,Smart Lights,Black,S,24154.52,2022-12-04,,1
337,CR-IN-ACC-00337,Croma Cables QLWNS,Croma,Accessories,Cables,Green,XL,472.21,2022-01-15,,1
338,CR-IN-WEA-00338,Croma Smartwatch XH753,Croma,Wearables,Smartwatch,White,XS,57728.92,2022-06-30,,1
339,CR-IN-CAM-00339,Croma DSLR DO7HE,Croma,Cameras,DSLR,White,OneSize,63117.79,2022-07-31,,1
340,CR-IN-WEA-00340,Croma Smartwatch JVV6M,Croma,Wearables,Smartwatch,White,OneSize,6365.6,2022-12-29,,1
341,CR-IN-LAP-00341,Croma Ultrabooks E8PUJ,Croma,Laptops,Ultrabooks,Silver,L,25532.62,2023-10-28,,1
342,CR-IN-GAM-00342,Croma Consoles 1Z2MV,Croma,Gaming,Consoles,Gold,M,53200.19,2023-07-12,,1
343,CR-IN-AUD-00343,Croma Headphones DCASU,Croma,Audio,Headphones,Blue,XL,35258.19,2023-04-12,2023-07-12,0
344,CR-IN-MOB-00344,Croma Smartphones FJJO8,Croma,Mobiles,Smartphones,Gold,OneSize,113797.16,2022-01-19,,1
345,CR-IN-TEL-00345,Croma LED 7GWFE,Croma,Televisions,LED,Blue,M,151610.68,2022-07-04,,1
346,CR-IN-ACC-00346,Croma Cables 44OSX,Croma,Accessories,Cables,Black,OneSize,3786.37,2023-03-07,,1
347,CR-IN-AUD-00347,Croma Headphones UFLTA,Croma,Audio,Headphones,Red,S,16977.21,2024-11-15,,1
348,CR-IN-AUD-00348,Croma Headphones 8EEKE,Croma,Audio,Headphones,Red,L,8099.8,2022-01-23,,1
349,CR-IN-ACC-00349,Croma Cables QRL5O,Croma,Accessories,Cables,Silver,XS,8892.79,2023-06-02,,1
350,CR-IN-SMA-00350,Croma Smart Lights UOLRK,Croma,Smart Home,Smart Lights,Green,OneSize,10995.59,2023-01-01,,1
351,CR-IN-SMA-00351,Croma Smart Lights EUA7H,Croma,Smart Home,Smart Lights,Silver,L,2096.86,2023-03-24,,1
352,CR-IN-APP-00352,Croma Washers KSSMQ,Croma,Appliances,Washers,Black,M,27998.96,2025-01-04,,1
353,CR-IN-MOB-00353,Croma Smartphones 10VX8,Croma,Mobiles,Smartphones,Silver,XS,56733.53,2025-03-28,,1
354,CR-IN-AUD-00354,Croma Headphones J8QU5,Croma,Audio,Headphones,Space Grey,XL,20887.42,2025-03-28,,1
355,CR-IN-APP-00355,Croma Washers XBBO3,Croma,Appliances,Washers,Silver,XL,81504.23,2025-05-22,,1
356,CR-IN-MOB-00356,Croma Smartphones II7VR,Croma,Mobiles,Smartphones,Blue,XS,70395.01,2024-03-19,,1
357,CR-IN-MOB-00357,Croma Smartphones FQRG1,Croma,Mobiles,Smartphones,Gold,S,60282.26,2022-07-28,,1
358,CR-IN-WEA-00358,Croma Smartwatch P13UP,Croma,Wearables,Smartwatch,Blue,M,43780.6,2023-07-05,,1
359,CR-IN-TEL-00359,Croma LED T12EA,Croma,Televisions,LED,Silver,L,120869.73,2024-08-18,,1
360,CR-IN-MOB-00360,Croma Smartphones IXEOE,Croma,Mobiles,Smartphones,Red,M,100475.53,2023-08-02,,1
361,CR-IN-GAM-00361,Croma Consoles WXH6D,Croma,Gaming,Consoles,White,L,23800.92,2022-10-15,,1
362,CR-IN-WEA-00362,Croma Smartwatch K1HR7,Croma,Wearables,Smartwatch,Purple,XS,27959.6,2025-03-07,,1
363,CR-IN-MOB-00363,Croma Smartphones M94C3,Croma,Mobiles,Smartphones,Gold,OneSize,8824.51,2024-03-18,,1
364,CR-IN-MOB-00364,Croma Smartphones ZVZ00,Croma,Mobiles,Smartphones,Space Grey,S,52839.63,2024-05-09,,1
365,CR-IN-AUD-00365,Croma Headphones P1B2Y,Croma,Audio,Headphones,Green,L,23068.24,2024-04-29,,1
366,CR-IN-AUD-00366,Croma Headphones SCAHQ,Croma,Audio,Headphones,Silver,XL,19901.37,2022-03-20,,1
367,CR-IN-LAP-00367,Croma Ultrabooks BNY8X,Croma,Laptops,Ultrabooks,Silver,L,51304.59,2023-09-05,2023-10-24,0
368,CR-IN-AUD-00368,Croma Headphones K6QUE,Croma,Audio,Headphones,White,XL,21384.94,2024-04-01,,1
369,CR-IN-TEL-00369,Croma LED NWSMI,Croma,Televisions,LED,Silver,S,96035.37,2023-08-22,,1
370,CR-IN-GAM-00370,Croma Consoles MX8B0,Croma,Gaming,Consoles,Gold,L,71553.15,2022-04-22,,1
371,CR-IN-TEL-00371,Croma LED 427DL,Croma,Televisions,LED,Purple,XS,207747.5,2025-02-26,,1
372,CR-IN-WEA-00372,Croma Smartwatch FO4JB,Croma,Wearables,Smartwatch,Purple,S,36002.79,2024-09-15,,1
373,CR-IN-MOB-00373,Croma Smartphones XUEGK,Croma,Mobiles,Smartphones,White,XL,30302.15,2024-04-28,,1
374,CR-IN-WEA-00374,Croma Smartwatch TUQE2,Croma,Wearables,Smartwatch,Space Grey,S,35944.4,2022-07-27,,1
375,CR-IN-LAP-00375,Croma Ultrabooks BJPQ9,Croma,Laptops,Ultrabooks,Purple,M,33761.72,2024-09-12,,1
376,CR-IN-APP-00376,Croma Washers PF36A,Croma,Appliances,Washers,Red,M,137040.17,2022-08-11,,1
377,CR-IN-WEA-00377,Croma Smartwatch 41M7Q,Croma,Wearables,Smartwatch,Space Grey,L,16346.86,2024-10-05,,1
378,CR-IN-APP-00378,Croma Washers EHXC7,Croma,Appliances,Washers,White,M,124147.3,2025-03-27,,1
379,CR-IN-MOB-00379,Croma Smartphones SFNEQ,Croma,Mobiles,Smartphones,Space Grey,OneSize,60324.52,2024-01-17,,1
380,CR-IN-SMA-00380,Croma Smart Lights HWFBF,Croma,Smart Home,Smart Lights,Black,XL,7733.58,2024-11-03,,1
381,CR-IN-TEL-00381,Croma LED TKFEB,Croma,Televisions,LED,Black,L,112652.62,2023-09-24,,1
382,CR-IN-MOB-00382,Croma Smartphones BSB4K,Croma,Mobiles,Smartphones,White,XS,119790.71,2023-03-31,,1
383,CR-IN-CAM-00383,Croma DSLR SAPMF,Croma,Cameras,DSLR,Red,S,200169.83,2024-09-14,,1
384,CR-IN-SMA-00384,Croma Smart Lights P85AR,Croma,Smart Home,Smart Lights,White,M,25174.97,2025-03-24,,1
385,CR-IN-LAP-00385,Croma Ultrabooks R7DQ1,Croma,Laptops,Ultrabooks,White,XL,114040.1,2022-11-15,,1
386,CR-IN-ACC-00386,Croma Cables FBZP4,Croma,Accessories,Cables,Gold,L,2514.8,2022-09-14,,1
387,CR-IN-TEL-00387,Croma LED NAM8V,Croma,Televisions,LED,Blue,OneSize,88032.04,2022-06-30,,1
388,CR-IN-LAP-00388,Croma Ultrabooks DQ88Q,Croma,Laptops,Ultrabooks,Silver,M,163827.71,2024-02-02,2024-07-27,0
389,CR-IN-GAM-00389,Croma Consoles IWRNG,Croma,Gaming,Consoles,Purple,XL,76567.37,2023-12-21,,1
390,CR-IN-GAM-00390,Croma Consoles 89V5V,Croma,Gaming,Consoles,Black,XL,56286.05,2024-03-02,,1
391,CR-IN-CAM-00391,Croma DSLR 2ZM4G,Croma,Cameras,DSLR,Silver,XS,212625.36,2022-02-19,2022-12-15,0
392,CR-IN-AUD-00392,Croma Headphones GJIFR,Croma,Audio,Headphones,Black,M,28525.04,2022-02-14,,1
393,CR-IN-TEL-00393,Croma LED BNRL5,Croma,Televisions,LED,Purple,OneSize,52198.14,2023-11-15,,1
394,CR-IN-AUD-00394,Croma Headphones IYEFX,Croma,Audio,Headphones,Silver,S,27725.39,2025-02-01,,1
395,CR-IN-SMA-00395,Croma Smart Lights 3PWX0,Croma,Smart Home,Smart Lights,Green,M,18139.0,2023-07-15,,1
396,CR-IN-MOB-00396,Croma Smartphones 93SEV,Croma,Mobiles,Smartphones,Silver,M,22150.41,2022-08-10,,1
397,CR-IN-LAP-00397,Croma Ultrabooks QVQ9B,Croma,Laptops,Ultrabooks,Blue,OneSize,113192.56,2023-03-21,,1
398,CR-IN-GAM-00398,Croma Consoles OLZSE,Croma,Gaming,Consoles,Silver,L,25522.32,2024-07-10,,1
399,CR-IN-SMA-00399,Croma Smart Lights 0BHPQ,Croma,Smart Home,Smart Lights,Black,OneSize,27020.76,2022-10-05,,1
400,CR-IN-CAM-00400,Croma DSLR 0GMGR,Croma,Cameras,DSLR,Black,XL,232483.21,2024-04-19,,1
401,CR-IN-SMA-00401,Croma Smart Lights WMEGU,Croma,Smart Home,Smart Lights,Blue,XS,28550.26,2022-02-18,,1
402,CR-IN-AUD-00402,Croma Headphones KXCMJ,Croma,Audio,Headphones,White,XS,30659.25,2022-02-24,2023-02-11,0
403,CR-IN-ACC-00403,Croma Cables 0QNAT,Croma,Accessories,Cables,Silver,XL,7927.42,2023-09-15,,1
404,CR-IN-MOB-00404,Croma Smartphones LFB4R,Croma,Mobiles,Smartphones,Green,XS,112392.53,2022-12-20,,1
405,CR-IN-APP-00405,Croma Washers JQ81R,Croma,Appliances,Washers,Gold,XL,96716.84,2024-11-19,,1
406,CR-IN-WEA-00406,Croma Smartwatch XRBN0,Croma,Wearables,Smartwatch,White,XS,3742.29,2025-01-21,,1
407,CR-IN-AUD-00407,Croma Headphones 0L7J6,Croma,Audio,Headphones,Black,XS,11636.93,2022-05-21,,1
408,CR-IN-MOB-00408,Croma Smartphones 7N7BL,Croma,Mobiles,Smartphones,Silver,L,33813.78,2022-08-27,,1
409,CR-IN-AUD-00409,Croma Headphones 3NZ15,Croma,Audio,Headphones,Silver,XL,16881.98,2025-01-21,,1
410,CR-IN-MOB-00410,Croma Smartphones VHYQW,Croma,Mobiles,Smartphones,Green,XS,99610.9,2022-09-14,,1
411,CR-IN-APP-00411,Croma Washers N1BOH,Croma,Appliances,Washers,Red,XS,124544.78,2023-02-01,,1
412,CR-IN-SMA-00412,Croma Smart Lights 1HOH8,Croma,Smart Home,Smart Lights,Silver,OneSize,18385.68,2024-06-30,,1
413,CR-IN-SMA-00413,Croma Smart Lights S8TAV,Croma,Smart Home,Smart Lights,Purple,XL,914.34,2023-10-21,,1
414,CR-IN-TEL-00414,Croma LED QMBXA,Croma,Televisions,LED,Silver,XS,202059.46,2022-03-08,,1
415,CR-IN-TEL-00415,Croma LED FG1PA,Croma,Televisions,LED,Space Grey,OneSize,153034.04,2022-04-17,,1
416,CR-IN-GAM-00416,Croma Consoles TLFK2,Croma,Gaming,Consoles,Red,XS,48731.71,2023-11-16,,1
417,CR-IN-APP-00417,Croma Washers C7ITD,Croma,Appliances,Washers,Space Grey,L,9957.01,2023-12-04,,1
418,CR-IN-SMA-00418,Croma Smart Lights SGCUJ,Croma,Smart Home,Smart Lights,Gold,S,27762.97,2023-09-30,,1
419,CR-IN-GAM-00419,Croma Consoles KD36I,Croma,Gaming,Consoles,Gold,XS,77877.6,2024-10-30,,1
420,CR-IN-AUD-00420,Croma Headphones MUU3B,Croma,Audio,Headphones,Blue,XS,4406.43,2024-06-12,,1
421,CR-IN-TEL-00421,Croma LED 4D48O,Croma,Televisions,LED,Gold,M,72974.32,2025-02-04,,1
422,CR-IN-GAM-00422,Croma Consoles OD4AI,Croma,Gaming,Consoles,Space Grey,L,32960.51,2024-04-29,,1
423,CR-IN-CAM-00423,Croma DSLR WAXQE,Croma,Cameras,DSLR,Space Grey,XL,203525.17,2024-09-25,,1
424,CR-IN-GAM-00424,Croma Consoles 5PN4U,Croma,Gaming,Consoles,Blue,OneSize,76225.2,2024-11-24,,1
425,CR-IN-TEL-00425,Croma LED C7HYQ,Croma,Televisions,LED,Gold,L,35952.71,2024-07-07,,1
426,CR-IN-SMA-00426,Croma Smart Lights XRZEC,Croma,Smart Home,Smart Lights,Silver,XL,8086.78,2022-11-06,,1
427,CR-IN-AUD-00427,Croma Headphones MJ3H0,Croma,Audio,Headphones,Silver,M,1523.09,2022-08-28,,1
428,CR-IN-AUD-00428,Croma Headphones XL90T,Croma,Audio,Headphones,Space Grey,OneSize,21242.6,2022-01-16,,1
