sales_id,sales_date,sales_time,store_id,product_id,customer_id,employee_id,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_type,transaction_id
193,2025-09-02,11:43:29,1674,1267,2700,2612,1,51801.4,51801.4,2590.07,49211.33,CARD,IN-TXN-20250902-VWE8DSQH
194,2025-06-30,14:13:09,3571,9652,1403,10593,1,2372.29,2372.29,0.0,2372.29,BNPL,IN-TXN-20250630-HVKJZRWO
195,2025-08-13,18:43:43,4819,4518,10763,7787,1,57386.94,57386.94,0.0,57386.94,WALLET,IN-TXN-20250813-PIOWNGXF
196,2025-09-05,21:05:13,6736,6499,5336,4982,1,36191.09,36191.09,0.0,36191.09,BNPL,IN-TXN-20250905-VSMSCEUN
197,2025-09-01,11:25:13,8326,1340,4433,5334,1,90993.12,90993.12,0.0,90993.12,WALLET,IN-TXN-20250901-MFYJUY5I
198,2025-07-31,16:03:45,6827,1589,3554,7820,1,55947.64,55947.64,5594.76,50352.88,CARD,IN-TXN-20250731-U7G7LLQX
199,2025-07-04,14:06:45,5636,3923,10431,9534,2,39952.13,79904.26,0.0,79904.26,CARD,IN-TXN-20250704-LKFXYRUL
200,2025-08-25,21:12:46,55,7439,8389,10910,2,47257.5,94515.0,0.0,94515.0,CARD,IN-TXN-20250825-2HL6M4K1
201,2025-08-29,13:50:59,9556,3956,5024,4527,1,4810.96,4810.96,0.0,4810.96,CASH,IN-TXN-20250829-4XLV0MPB
202,2025-06-23,12:34:05,6398,1104,8881,5686,1,8068.38,8068.38,0.0,8068.38,WALLET,IN-TXN-20250623-GL3D8MTZ
203,2025-06-05,21:22:31,780,319,1905,6756,1,85251.99,85251.99,8525.2,76726.79,UPI,IN-TXN-20250605-8BV32QCD
204,2025-08-17,21:11:08,3665,5966,2385,5758,2,43372.09,86744.18,4337.21,82406.97,UPI,IN-TXN-20250817-2P7RG8CG
205,2025-09-03,15:14:22,8091,6594,9702,2919,2,43173.42,86346.84,12952.03,73394.81,WALLET,IN-TXN-20250903-O0RADMEM
206,2025-06-24,10:25:30,2755,3431,3397,9442,1,242135.91,242135.91,12106.8,230029.11,BNPL,IN-TXN-20250624-X7HBW78O
207,2025-09-08,13:46:35,3334,4609,9341,11122,1,4424.14,4424.14,0.0,4424.14,CASH,IN-TXN-20250908-D461IKDH
208,2025-09-05,14:14:58,8326,10251,6692,5934,1,13719.89,13719.89,685.99,13033.9,CARD,IN-TXN-20250905-5ZKSM1P7
209,2025-08-12,17:46:44,4841,6856,9124,4591,2,215111.42,430222.84,0.0,430222.84,CARD,IN-TXN-20250812-YOUPJCY4
210,2025-07-26,13:42:02,988,2033,4521,4145,1,26098.98,26098.98,0.0,26098.98,CASH,IN-TXN-20250726-1URQ9G6V
211,2025-08-24,13:37:34,816,9143,4359,2302,2,4248.69,8497.38,849.74,7647.64,BNPL,IN-TXN-20250824-CG35DER6
212,2025-09-12,14:51:48,4932,5949,11305,2067,1,20900.15,20900.15,2090.02,18810.13,UPI,IN-TXN-20250912-IFD1VZBP
213,2025-06-18,16:25:03,7153,11761,9207,5988,2,164427.36,328854.72,0.0,328854.72,CASH,IN-TXN-20250618-KQ1VG2DH
214,2025-08-16,14:20:42,5556,5240,11446,8480,1,50029.86,50029.86,0.0,50029.86,BNPL,IN-TXN-20250816-TOSZBKH7
215,2025-09-11,13:43:13,5428,5967,8885,1944,1,45353.75,45353.75,0.0,45353.75,BNPL,IN-TXN-20250911-ZYLQNFYO
216,2025-07-11,12:42:09,2068,879,11241,8499,2,34574.29,69148.58,0.0,69148.58,BNPL,IN-TXN-20250711-SPXC8NY3
217,2025-08-19,20:50:56,6811,10949,10199,2532,1,2404.13,2404.13,0.0,2404.13,WALLET,IN-TXN-20250819-SC4MWRUN
218,2025-08-20,15:48:32,482,715,9069,3916,2,26470.52,52941.04,2647.05,50293.99,CARD,IN-TXN-20250820-DXW5FFNY
219,2025-07-09,18:27:38,11133,5833,2954,1654,1,21528.96,21528.96,0.0,21528.96,CASH,IN-TXN-20250709-BRNSLK57
220,2025-06-20,17:16:12,708,7575,9067,4585,2,11582.32,23164.64,0.0,23164.64,BNPL,IN-TXN-20250620-T20O3NWW
221,2025-06-02,11:31:46,9287,2683,3087,629,1,164107.49,164107.49,0.0,164107.49,BNPL,IN-TXN-20250602-XXSIZQ7F
222,2025-09-08,10:12:51,2110,2399,1459,9276,2,55695.21,111390.42,0.0,111390.42,CARD,IN-TXN-20250908-JJPCIABL
223,2025-08-06,17:30:25,9380,6870,7124,9248,1,17905.43,17905.43,0.0,17905.43,CARD,IN-TXN-20250806-GE0E9G3N
224,2025-06-09,14:42:38,6827,3019,3974,3783,1,27875.62,27875.62,0.0,27875.62,WALLET,IN-TXN-20250609-GUWIVWPI
225,2025-09-06,10:22:26,9980,4437,9460,1242,1,4392.77,4392.77,439.28,3953.49,CASH,IN-TXN-20250906-PCQR7BBG
226,2025-08-25,10:50:45,5327,544,7562,3068,1,125166.01,125166.01,0.0,125166.01,UPI,IN-TXN-20250825-OQLD9A7L
227,2025-06-07,16:53:15,187,8759,3901,6986,1,124570.97,124570.97,6228.55,118342.42,WALLET,IN-TXN-20250607-YW1IVVM4
228,2025-06-13,15:16:34,7590,4503,6612,4094,1,84035.13,84035.13,0.0,84035.13,BNPL,IN-TXN-20250613-FVB32XQZ
229,2025-08-06,15:48:21,7745,11859,4431,1308,1,73864.83,73864.83,0.0,73864.83,WALLET,IN-TXN-20250806-11KCTT1C
230,2025-06-01,21:29:28,9851,5259,7800,7909,1,69242.25,69242.25,0.0,69242.25,CARD,IN-TXN-20250601-TWASFCOQ
231,2025-09-03,18:01:41,6456,5547,3135,8245,1,10783.72,10783.72,539.19,10244.53,WALLET,IN-TXN-20250903-4YDEQI6N
232,2025-07-25,16:20:06,11745,6045,9529,9220,1,33243.73,33243.73,0.0,33243.73,WALLET,IN-TXN-20250725-AID7L6M7
233,2025-06-21,20:22:17,3229,2885,1058,3335,1,148710.63,148710.63,7435.53,141275.1,WALLET,IN-TXN-20250621-Q50F2DBH
234,2025-09-10,18:37:02,10153,10160,2068,726,1,63024.36,63024.36,0.0,63024.36,WALLET,IN-TXN-20250910-GFUG7ID2
235,2025-07-15,11:56:39,7759,3253,4549,9454,1,37379.45,37379.45,3737.94,33641.51,CARD,IN-TXN-20250715-UBYDZNL7
236,2025-07-23,10:19:47,10835,1159,2070,8841,1,96896.46,96896.46,0.0,96896.46,CARD,IN-TXN-20250723-38JH875Q
237,2025-08-19,11:55:45,1432,2278,2488,9441,1,65226.61,65226.61,0.0,65226.61,UPI,IN-TXN-20250819-2GIV2QJ7
238,2025-06-12,17:56:15,11224,1797,7108,6925,1,6400.41,6400.41,640.04,5760.37,CARD,IN-TXN-20250612-O2HG37HP
239,2025-07-01,19:57:11,2751,8347,2558,751,4,36828.74,147314.96,14731.5,132583.46,BNPL,IN-TXN-20250701-LUCBMX2P
240,2025-07-08,19:54:53,5214,4407,8382,4953,2,34177.22,68354.44,0.0,68354.44,CASH,IN-TXN-20250708-ML5IR63W
241,2025-09-11,12:27:35,1778,7108,2014,10686,1,48058.53,48058.53,7208.78,40849.75,BNPL,IN-TXN-20250911-P4CU4SB6
242,2025-08-14,15:54:11,9819,4106,7939,3285,2,90109.75,180219.5,0.0,180219.5,CARD,IN-TXN-20250814-DQTINAEV
243,2025-06-20,17:50:09,9219,951,6814,8439,1,113724.2,113724.2,0.0,113724.2,CARD,IN-TXN-20250620-AP6UC1ME
244,2025-08-09,15:53:59,3053,9060,10193,4938,1,20616.87,20616.87,0.0,20616.87,BNPL,IN-TXN-20250809-HKTGPF98
245,2025-08-18,11:55:32,6283,11353,3069,507,1,8270.41,8270.41,0.0,8270.41,WALLET,IN-TXN-20250818-3W9D8H05
246,2025-08-28,15:43:10,3744,1748,2234,9421,2,80859.65,161719.3,0.0,161719.3,WALLET,IN-TXN-20250828-XX9E6R4I
247,2025-08-02,13:52:23,5118,6483,9010,2619,1,72671.17,72671.17,0.0,72671.17,CASH,IN-TXN-20250802-87EW576A
248,2025-08-16,15:11:50,6058,6974,10898,9054,2,74113.82,148227.64,0.0,148227.64,CARD,IN-TXN-20250816-I7RXZ3YI
249,2025-07-16,19:52:36,8545,5792,6664,9178,1,21524.78,21524.78,2152.48,19372.3,CASH,IN-TXN-20250716-0XEJ2LEK
250,2025-06-16,13:27:33,11596,5108,6354,6281,1,9975.03,9975.03,498.75,9476.28,CASH,IN-TXN-20250616-5YTD3971
251,2025-07-16,19:17:17,8323,6084,6365,11363,1,141349.37,141349.37,0.0,141349.37,UPI,IN-TXN-20250716-E5MNV5JK
252,2025-06-27,10:17:32,2600,4536,8450,5932,1,82988.37,82988.37,0.0,82988.37,UPI,IN-TXN-20250627-W48041HC
253,2025-07-19,21:23:41,3468,7321,10330,8794,1,60334.02,60334.02,9050.1,51283.92,CARD,IN-TXN-20250719-8A397Z18
254,2025-06-16,12:23:47,5623,7488,8100,3480,1,5913.06,5913.06,295.65,5617.41,CASH,IN-TXN-20250616-M19RC26N
255,2025-08-21,16:14:04,5823,8339,4288,1000,2,219901.72,439803.44,21990.17,417813.27,CASH,IN-TXN-20250821-UDA199VX
256,2025-06-19,16:12:10,4443,10263,2812,6801,1,17175.37,17175.37,0.0,17175.37,UPI,IN-TXN-20250619-ESUX60XE
257,2025-08-21,16:14:46,11108,9756,4813,10767,1,220850.56,220850.56,0.0,220850.56,CASH,IN-TXN-20250821-AZTE7D3U
258,2025-08-20,19:58:36,2069,145,5585,3862,1,25135.4,25135.4,2513.54,22621.86,UPI,IN-TXN-20250820-YCPN2LH7
259,2025-06-08,21:17:13,11666,6067,5576,9914,1,6713.12,6713.12,335.66,6377.46,UPI,IN-TXN-20250608-L3CB3JSF
260,2025-07-24,16:09:18,10962,7010,3509,11947,1,119551.71,119551.71,11955.17,107596.54,BNPL,IN-TXN-20250724-4IP1E8HM
261,2025-07-25,21:22:22,11266,11365,5210,10825,1,9980.39,9980.39,0.0,9980.39,WALLET,IN-TXN-20250725-NN6KOYS4
262,2025-06-11,19:53:23,7952,347,8933,6475,2,16977.21,33954.42,0.0,33954.42,WALLET,IN-TXN-20250611-0TZLJZ4B
263,2025-07-22,14:19:07,10048,9884,11037,1922,1,141140.9,141140.9,0.0,141140.9,BNPL,IN-TXN-20250722-ZVFU94BW
264,2025-07-28,11:58:57,9066,6453,4505,8539,1,7022.08,7022.08,0.0,7022.08,UPI,IN-TXN-20250728-UTT2HYN2
265,2025-09-07,13:49:41,3405,5330,733,3822,1,127979.33,127979.33,0.0,127979.33,CASH,IN-TXN-20250907-X4H8UQR0
266,2025-06-21,12:02:32,1093,8564,7726,4114,1,7710.48,7710.48,0.0,7710.48,BNPL,IN-TXN-20250621-ADRU8IX0
267,2025-09-05,10:22:55,3833,11332,2460,3813,1,22178.3,22178.3,1108.92,21069.38,CARD,IN-TXN-20250905-25NDEV0C
268,2025-07-19,17:32:08,2884,6701,11832,12000,1,147772.14,147772.14,0.0,147772.14,CARD,IN-TXN-20250719-ZYIRE6KY
269,2025-09-13,15:50:45,5365,9918,11078,3078,2,8537.24,17074.48,853.72,16220.76,UPI,IN-TXN-20250913-3O6FML4Y
270,2025-06-26,15:22:14,11749,1179,11229,3630,2,38761.86,77523.72,3876.19,73647.53,CASH,IN-TXN-20250626-1TQWNFDA
271,2025-07-12,13:27:06,7308,3434,3459,4781,2,39530.58,79061.16,3953.06,75108.1,WALLET,IN-TXN-20250712-IDBSHB0C
272,2025-06-17,16:26:25,9742,4344,3970,8771,1,46213.75,46213.75,0.0,46213.75,CARD,IN-TXN-20250617-OAT1DOD2
273,2025-08-10,19:05:47,517,7350,6861,11136,1,171690.97,171690.97,0.0,171690.97,CARD,IN-TXN-20250810-YHF3VSAL
274,2025-07-14,21:22:40,809,8759,8194,5462,1,124570.97,124570.97,18685.65,105885.32,CASH,IN-TXN-20250714-4S1M4GPI
275,2025-06-20,10:09:20,4359,11878,5998,3451,1,95238.32,95238.32,0.0,95238.32,UPI,IN-TXN-20250620-GE283T65
276,2025-06-23,16:03:38,7426,4001,3130,2078,1,81958.24,81958.24,0.0,81958.24,CARD,IN-TXN-20250623-6FCH2UOC
277,2025-09-11,14:17:17,2914,5821,7913,4530,1,85268.87,85268.87,0.0,85268.87,WALLET,IN-TXN-20250911-310HHUCS
278,2025-07-04,14:01:27,11752,10300,7710,11448,4,124605.37,498421.48,0.0,498421.48,BNPL,IN-TXN-20250704-DA898KDP
279,2025-06-23,13:30:53,5830,2678,8741,11421,2,68883.76,137767.52,0.0,137767.52,UPI,IN-TXN-20250623-VN5SD5U1
280,2025-08-17,18:34:39,2536,9750,8592,1132,1,32854.02,32854.02,3285.4,29568.62,CARD,IN-TXN-20250817-TL9IQIFQ
281,2025-08-16,18:46:32,11796,11741,7208,2505,1,58275.82,58275.82,0.0,58275.82,BNPL,IN-TXN-20250816-A0GZN68E
282,2025-06-11,13:56:18,9768,2555,6963,10337,2,6570.21,13140.42,0.0,13140.42,CARD,IN-TXN-20250611-EN9QO3Y2
283,2025-07-20,18:12:12,4403,2462,4326,3711,1,14071.92,14071.92,0.0,14071.92,WALLET,IN-TXN-20250720-2HW932BX
284,2025-06-29,14:09:52,4168,76,6118,3500,1,177960.58,177960.58,0.0,177960.58,CARD,IN-TXN-20250629-2XUQV47D
285,2025-08-30,19:56:15,8312,7603,5825,5295,1,87594.98,87594.98,0.0,87594.98,BNPL,IN-TXN-20250830-EVQ4H7WD
286,2025-08-06,11:15:01,2813,4480,6094,7286,1,186014.52,186014.52,9300.73,176713.79,BNPL,IN-TXN-20250806-9J2BL0X5
287,2025-07-02,19:16:15,4904,4842,9427,1177,1,92288.94,92288.94,0.0,92288.94,WALLET,IN-TXN-20250702-S36IS6JV
288,2025-09-08,19:49:00,10314,6421,6738,1768,1,134620.6,134620.6,0.0,134620.6,CASH,IN-TXN-20250908-TVP3HDE9
289,2025-06-12,11:07:22,1507,6581,6105,3874,1,22443.52,22443.52,1122.18,21321.34,BNPL,IN-TXN-20250612-EN95DTCT
290,2025-08-10,17:24:35,9934,7212,9751,6256,1,74854.67,74854.67,0.0,74854.67,WALLET,IN-TXN-20250810-JNZWHZ94
291,2025-08-27,12:23:08,1838,7568,647,2003,2,40842.91,81685.82,4084.29,77601.53,UPI,IN-TXN-20250827-EZ5HE4YC
292,2025-08-25,10:35:42,7352,4897,7703,11983,4,31470.72,125882.88,12588.29,113294.59,CASH,IN-TXN-20250825-RAGKNP05
293,2025-07-04,18:24:11,9454,4616,1392,11190,1,212431.29,212431.29,21243.13,191188.16,BNPL,IN-TXN-20250704-940O97NK
294,2025-07-22,17:28:44,7532,4310,314,11780,2,246439.85,492879.7,0.0,492879.7,CARD,IN-TXN-20250722-DGQSC2B5
295,2025-08-02,15:21:00,4178,2867,4948,5598,1,45653.68,45653.68,0.0,45653.68,CASH,IN-TXN-20250802-LT6EFRI3
296,2025-08-17,15:22:22,956,10999,7809,2098,2,2150.5,4301.0,0.0,4301.0,BNPL,IN-TXN-20250817-R4Q1ACYP
297,2025-09-04,16:45:19,6724,2223,10932,11381,2,228131.56,456263.12,0.0,456263.12,UPI,IN-TXN-20250904-JH919U6L
298,2025-07-19,10:07:03,10796,9544,10272,4994,1,96283.84,96283.84,0.0,96283.84,BNPL,IN-TXN-20250719-EOPV0R7Z
299,2025-08-23,21:23:13,7487,3374,11213,11024,2,4869.63,9739.26,486.96,9252.3,CARD,IN-TXN-20250823-JGQA8AEG
300,2025-08-21,15:06:48,5123,9577,2298,1427,2,74818.89,149637.78,0.0,149637.78,WALLET,IN-TXN-20250821-69YX9N48
301,2025-08-26,15:18:33,2527,3839,9692,3806,1,12071.89,12071.89,603.59,11468.3,BNPL,IN-TXN-20250826-INRGC3DK
302,2025-08-03,12:02:38,6205,4048,8527,6874,4,45979.07,183916.28,9195.81,174720.47,BNPL,IN-TXN-20250803-HORIRVQG
303,2025-06-22,15:02:59,81,2801,11331,10640,1,50005.0,50005.0,0.0,50005.0,CASH,IN-TXN-20250622-3A8D8T6R
304,2025-07-31,17:30:08,2378,2073,10530,3749,1,84525.11,84525.11,0.0,84525.11,UPI,IN-TXN-20250731-6TYLGHJN
305,2025-06-25,18:37:33,167,11099,5149,6754,1,36269.56,36269.56,0.0,36269.56,UPI,IN-TXN-20250625-BIFA6P38
306,2025-07-09,10:59:31,6174,10986,423,5401,1,209698.53,209698.53,0.0,209698.53,BNPL,IN-TXN-20250709-J6LMRILF
307,2025-07-01,14:53:42,11833,8967,6263,6237,1,29544.85,29544.85,0.0,29544.85,CARD,IN-TXN-20250701-NU8OAE4N
308,2025-08-31,20:56:41,9623,2142,6711,10524,2,74681.11,149362.22,0.0,149362.22,CARD,IN-TXN-20250831-23ZI7EXL
309,2025-08-07,19:26:22,570,9409,10390,246,2,47987.26,95974.52,0.0,95974.52,BNPL,IN-TXN-20250807-CDJ7HGQ3
310,2025-08-30,11:02:04,3796,4171,4145,9574,1,43640.6,43640.6,2182.03,41458.57,UPI,IN-TXN-20250830-1TWSFRUQ
311,2025-07-26,15:33:45,1114,10379,6744,7945,2,59359.15,118718.3,17807.74,100910.56,CASH,IN-TXN-20250726-33339ZJD
312,2025-07-08,17:21:06,8425,2957,4187,2652,1,143732.49,143732.49,0.0,143732.49,CARD,IN-TXN-20250708-6RNYROLM
313,2025-08-16,16:29:42,7604,10062,8338,6220,1,3440.16,3440.16,172.01,3268.15,BNPL,IN-TXN-20250816-DNNSU62A
314,2025-06-15,19:54:40,11754,8043,5800,6893,2,198643.84,397287.68,0.0,397287.68,CARD,IN-TXN-20250615-1OT2R58X
315,2025-09-10,15:53:48,6305,113,11463,10432,1,26379.62,26379.62,1318.98,25060.64,BNPL,IN-TXN-20250910-GVZ4DFNN
316,2025-06-24,12:08:06,9177,8321,7473,10954,1,2034.18,2034.18,0.0,2034.18,WALLET,IN-TXN-20250624-0ERCUKZO
317,2025-06-12,12:19:24,4863,1065,8935,9302,1,44426.87,44426.87,0.0,44426.87,WALLET,IN-TXN-20250612-7ES8Y40D
318,2025-08-19,12:38:36,4461,11077,4346,5421,1,146841.91,146841.91,22026.29,124815.62,BNPL,IN-TXN-20250819-3Q6D8QGZ
319,2025-09-02,14:44:19,5183,9670,7870,4152,1,2774.03,2774.03,277.4,2496.63,CARD,IN-TXN-20250902-EFY2WJUT
320,2025-06-24,12:01:21,9094,10053,2907,4426,1,50791.7,50791.7,5079.17,45712.53,UPI,IN-TXN-20250624-SV9LYUDI
321,2025-06-04,19:40:53,4790,9284,5780,1183,3,231631.8,694895.4,0.0,694895.4,BNPL,IN-TXN-20250604-64PM9BI0
322,2025-07-27,15:57:14,10016,7986,11050,9327,1,53861.09,53861.09,2693.05,51168.04,CASH,IN-TXN-20250727-9W6Q63HR
323,2025-09-05,15:13:38,705,7773,8839,1097,1,137879.2,137879.2,13787.92,124091.28,CASH,IN-TXN-20250905-XWRKJVF1
324,2025-07-11,14:57:18,7362,276,2636,10128,1,15712.53,15712.53,0.0,15712.53,CASH,IN-TXN-20250711-1AJJSFDW
325,2025-07-01,17:55:45,5158,7898,10262,11999,1,198328.98,198328.98,0.0,198328.98,UPI,IN-TXN-20250701-F67JOBSO
326,2025-06-26,16:03:48,10224,651,4314,11275,2,59358.41,118716.82,11871.68,106845.14,BNPL,IN-TXN-20250626-ZBFKZX6G
327,2025-09-07,15:42:42,5481,277,6269,10431,2,31378.04,62756.08,6275.61,56480.47,WALLET,IN-TXN-20250907-Y6NWJ37C
328,2025-08-29,14:20:07,8083,4440,1898,5414,1,48705.3,48705.3,0.0,48705.3,WALLET,IN-TXN-20250829-AGHZME8M
329,2025-07-25,16:17:30,8728,7540,10563,9537,1,17449.0,17449.0,2617.35,14831.65,CASH,IN-TXN-20250725-TGRVSO0V
330,2025-08-08,11:22:57,11028,4401,6910,10025,1,8930.62,8930.62,893.06,8037.56,CARD,IN-TXN-20250808-YR8R6SA9
331,2025-08-27,16:11:07,1880,5450,8342,1060,3,39966.25,119898.75,11989.88,107908.87,WALLET,IN-TXN-20250827-U173D8HF
332,2025-06-25,12:58:31,8048,11698,7770,10517,1,83306.37,83306.37,0.0,83306.37,BNPL,IN-TXN-20250625-OX5YDULW
333,2025-07-03,18:56:08,8589,3008,2601,3000,1,2472.02,2472.02,247.2,2224.82,CARD,IN-TXN-20250703-S0EXMQ13
334,2025-07-25,12:37:55,3113,11543,6759,10838,1,24409.07,24409.07,0.0,24409.07,CASH,IN-TXN-20250725-JL01UKUQ
335,2025-06-25,13:12:51,3933,11242,91,8509,2,43356.76,86713.52,0.0,86713.52,BNPL,IN-TXN-20250625-68DOMFFG
336,2025-09-12,19:41:03,8661,11251,7806,1491,1,35969.97,35969.97,0.0,35969.97,CARD,IN-TXN-20250912-2W6VT2MW
337,2025-06-12,15:22:29,9065,11550,7748,9220,1,119259.62,119259.62,5962.98,113296.64,CASH,IN-TXN-20250612-FR9HABL6
338,2025-06-07,10:15:40,10705,7897,6161,8807,1,65868.32,65868.32,0.0,65868.32,BNPL,IN-TXN-20250607-063E9XHW
339,2025-08-12,15:09:21,7334,9386,10023,3742,1,35300.08,35300.08,0.0,35300.08,UPI,IN-TXN-20250812-9W9CT5LP
340,2025-08-30,13:33:05,288,5041,3748,4762,1,63481.44,63481.44,0.0,63481.44,UPI,IN-TXN-20250830-O7T8FUMY
341,2025-06-19,12:01:57,3476,2757,3726,5022,1,27546.69,27546.69,0.0,27546.69,WALLET,IN-TXN-20250619-JE9DWVAN
342,2025-06-13,13:10:53,1694,2101,8294,7434,1,45490.44,45490.44,0.0,45490.44,UPI,IN-TXN-20250613-WDMFRFSL
343,2025-07-26,15:11:33,11675,7447,5868,10425,2,76910.28,153820.56,0.0,153820.56,CARD,IN-TXN-20250726-HEI5FCYP
344,2025-08-06,10:37:01,6653,6236,608,503,1,36091.31,36091.31,1804.57,34286.74,CARD,IN-TXN-20250806-UOL4RM3K
345,2025-08-12,16:44:59,4772,1675,5262,6775,1,139015.2,139015.2,0.0,139015.2,CARD,IN-TXN-20250812-WZK6DS3B
346,2025-08-24,20:28:25,506,233,4210,7278,1,57833.2,57833.2,0.0,57833.2,CASH,IN-TXN-20250824-AS5DULF9
347,2025-09-12,13:39:07,4712,6097,4630,2558,2,42802.98,85605.96,0.0,85605.96,CARD,IN-TXN-20250912-4BWVZ44K
348,2025-09-05,14:14:08,10947,9072,10355,1032,1,108581.43,108581.43,0.0,108581.43,CARD,IN-TXN-20250905-8QU3GMS0
349,2025-09-11,15:43:04,11694,1566,11811,9055,1,2626.03,2626.03,131.3,2494.73,UPI,IN-TXN-20250911-FX4EZDKI
350,2025-07-30,14:19:30,2776,7498,9224,3125,1,5142.88,5142.88,257.14,4885.74,CASH,IN-TXN-20250730-FJ3HXUYN
351,2025-06-01,12:37:56,10766,11934,5457,10588,1,106046.84,106046.84,0.0,106046.84,BNPL,IN-TXN-20250601-FBLUEJC1
352,2025-07-13,15:16:21,978,1822,2782,7842,1,73897.92,73897.92,0.0,73897.92,CARD,IN-TXN-20250713-M6T95MBL
353,2025-09-02,17:21:42,8378,6325,11182,4022,3,23533.9,70601.7,3530.08,67071.62,WALLET,IN-TXN-20250902-QF5P67RV
354,2025-06-02,14:16:58,7783,1617,693,6893,1,194419.76,194419.76,9720.99,184698.77,WALLET,IN-TXN-20250602-802X5DQK
355,2025-07-19,10:15:05,10387,10086,9018,3702,1,26052.28,26052.28,0.0,26052.28,UPI,IN-TXN-20250719-L5DLNQQ9
356,2025-08-29,14:13:22,7280,9774,2373,8740,2,36450.35,72900.7,3645.04,69255.66,WALLET,IN-TXN-20250829-RIR5PWRU
357,2025-07-10,15:54:43,7227,11287,11967,5997,1,105230.64,105230.64,10523.06,94707.58,WALLET,IN-TXN-20250710-IT6VC0KJ
358,2025-08-15,19:42:11,11771,7160,9447,8031,1,26889.87,26889.87,0.0,26889.87,BNPL,IN-TXN-20250815-LEX8KSZK
359,2025-07-21,21:14:25,6136,492,3110,7083,1,3648.46,3648.46,0.0,3648.46,BNPL,IN-TXN-20250721-75IQVXPV
360,2025-06-24,13:31:26,8649,3689,6056,8255,1,72764.61,72764.61,0.0,72764.61,UPI,IN-TXN-20250624-8KAT6GQJ
361,2025-09-07,14:15:49,1982,7353,1044,2442,1,25913.6,25913.6,0.0,25913.6,UPI,IN-TXN-20250907-DF3QXXMK
362,2025-07-06,18:47:46,11472,5280,9022,4188,1,25434.66,25434.66,0.0,25434.66,CASH,IN-TXN-20250706-471SNWUO
363,2025-07-18,16:20:25,659,9850,9032,10135,1,4278.93,4278.93,0.0,4278.93,CARD,IN-TXN-20250718-F8WBKH77
364,2025-07-31,20:18:08,11177,6898,8726,691,1,8396.55,8396.55,0.0,8396.55,UPI,IN-TXN-20250731-9A9FAQ1A
365,2025-06-18,15:18:08,7191,562,1810,10675,1,77061.59,77061.59,0.0,77061.59,UPI,IN-TXN-20250618-ALCHZAD1
366,2025-07-06,11:14:23,3363,6407,5679,6140,1,43333.53,43333.53,0.0,43333.53,CARD,IN-TXN-20250706-ABY8AF02
367,2025-09-04,13:48:31,1783,10768,7534,11946,1,70136.08,70136.08,7013.61,63122.47,UPI,IN-TXN-20250904-ZTMJVEW9
368,2025-06-02,17:31:16,9859,6711,10736,3797,1,49032.55,49032.55,0.0,49032.55,CARD,IN-TXN-20250602-QU92KJEP
369,2025-08-06,19:14:10,1209,1335,2648,3399,3,7273.62,21820.86,3273.13,18547.73,UPI,IN-TXN-20250806-9B7NYOB7
370,2025-06-22,17:04:17,2247,239,8082,27,2,78100.86,156201.72,0.0,156201.72,UPI,IN-TXN-20250622-HUHKPW8O
371,2025-06-23,17:36:50,5272,7693,6128,3324,1,47126.64,47126.64,0.0,47126.64,BNPL,IN-TXN-20250623-5EQ814M8
372,2025-07-09,20:01:54,11168,2232,10478,7424,1,144660.99,144660.99,0.0,144660.99,BNPL,IN-TXN-20250709-79HB59YG
373,2025-07-29,18:15:30,4165,5817,6111,5528,2,49308.63,98617.26,4930.86,93686.4,UPI,IN-TXN-20250729-XQGZ8QBW
374,2025-08-02,11:52:30,11468,4443,9625,10684,3,9156.38,27469.14,0.0,27469.14,CARD,IN-TXN-20250802-INSWLH9Z
375,2025-09-13,11:32:51,5377,9794,9569,11195,1,13715.63,13715.63,0.0,13715.63,WALLET,IN-TXN-20250913-W8DXJJGU
376,2025-08-26,17:19:23,8846,6021,1002,7057,1,19679.03,19679.03,0.0,19679.03,CASH,IN-TXN-20250826-R5K2NGQ6
377,2025-08-09,12:16:57,2104,6438,8094,7372,1,2227.28,2227.28,111.36,2115.92,BNPL,IN-TXN-20250809-PRB5XX2E
378,2025-07-05,12:22:49,2829,11525,1256,10971,1,75518.92,75518.92,7551.89,67967.03,BNPL,IN-TXN-20250705-2YBLQZLR
379,2025-07-27,14:02:31,530,8833,1312,1864,1,17347.52,17347.52,0.0,17347.52,UPI,IN-TXN-20250727-MOOEKYWP
380,2025-09-13,11:54:54,1265,830,5500,8224,2,7426.63,14853.26,0.0,14853.26,CARD,IN-TXN-20250913-IWTJFK1F
381,2025-08-13,19:32:55,3354,5003,7447,7725,1,104244.73,104244.73,0.0,104244.73,UPI,IN-TXN-20250813-V8U5P3EB
382,2025-07-31,17:37:00,2491,3696,9924,7710,1,45594.39,45594.39,2279.72,43314.67,CASH,IN-TXN-20250731-LV3FU4V1
383,2025-08-01,11:10:34,5247,10047,8471,9294,1,10778.9,10778.9,0.0,10778.9,CASH,IN-TXN-20250801-CGHGUHGO
384,2025-07-30,14:27:36,578,2925,6906,10150,1,132247.96,132247.96,0.0,132247.96,CASH,IN-TXN-20250730-HOZRW3HC
385,2025-06-28,15:22:48,2217,2570,2300,4497,1,86213.44,86213.44,4310.67,81902.77,CARD,IN-TXN-20250628-04O2J8LK
