inventory_id,snapshot_date,store_id,product_id,on_hand_qty,on_order_qty,reorder_point,unit_cost
560,2025-09-13,5928,10202,93,17,15,199.0
561,2025-09-13,8168,10247,68,11,15,199.0
562,2025-09-13,7243,846,67,4,15,199.0
563,2025-09-13,3336,4376,49,13,15,199.0
564,2025-09-13,8999,2147,54,15,15,199.0
565,2025-09-13,4720,7179,79,3,15,199.0
566,2025-09-13,11441,7942,102,5,15,199.0
567,2025-09-13,1990,473,71,13,15,199.0
568,2025-09-13,10323,9976,70,15,15,199.0
569,2025-09-13,3921,11630,69,10,15,199.0
570,2025-09-13,2595,5092,101,11,15,199.0
571,2025-09-13,9025,225,84,11,15,199.0
572,2025-09-13,9049,6685,78,8,15,199.0
573,2025-09-13,1528,3682,67,13,15,199.0
574,2025-09-13,1859,7561,50,15,15,199.0
575,2025-09-13,1925,10613,76,15,15,199.0
576,2025-09-13,2523,8166,83,8,15,199.0
577,2025-09-13,11741,4782,68,23,15,199.0
578,2025-09-13,8338,11558,52,11,15,199.0
579,2025-09-13,4480,6808,77,2,15,199.0
580,2025-09-13,7906,7737,36,17,15,226.15
581,2025-09-13,3994,7484,57,10,15,199.0
582,2025-09-13,9032,2370,85,6,15,199.0
583,2025-09-13,6285,3123,81,15,15,199.0
584,2025-09-13,9821,8328,82,0,15,199.0
585,2025-09-13,2237,1144,45,1,15,199.0
586,2025-09-13,4527,6799,90,11,15,199.0
587,2025-09-13,5569,8319,95,19,15,216.76
588,2025-09-13,4378,43,76,12,15,199.0
589,2025-09-13,4635,11896,54,6,15,298.09
590,2025-09-13,4892,9617,56,12,15,199.0
591,2025-09-13,9502,10813,60,22,15,199.0
592,2025-09-13,8023,2435,64,7,15,199.0
593,2025-09-13,7317,8825,46,11,15,199.0
594,2025-09-13,7936,5655,44,3,15,199.0
595,2025-09-13,5447,9043,26,16,15,199.0
596,2025-09-13,8904,6181,27,10,15,199.0
597,2025-09-13,7461,5273,67,20,15,199.0
598,2025-09-13,3091,11428,62,11,15,199.0
599,2025-09-13,3913,9369,64,7,15,199.0
600,2025-09-13,6275,3827,42,18,15,199.0
601,2025-09-13,6731,716,101,11,15,199.0
602,2025-09-13,5214,7750,26,1,15,199.0
603,2025-09-13,11555,6247,65,15,15,199.0
604,2025-09-13,6326,10874,79,9,15,199.0
605,2025-09-13,10683,2493,95,17,15,199.0
606,2025-09-13,8116,607,40,0,15,199.0
607,2025-09-13,2069,8230,55,6,15,199.0
608,2025-09-13,9670,5440,61,10,15,199.0
609,2025-09-13,1645,7214,63,14,15,199.0
610,2025-09-13,1634,8618,91,11,15,199.0
611,2025-09-13,7487,252,75,13,15,199.0
612,2025-09-13,11837,2362,66,8,15,199.0
613,2025-09-13,6718,10728,34,12,15,199.0
614,2025-09-13,2530,1226,55,11,15,199.0
615,2025-09-13,7693,4343,47,12,15,199.0
616,2025-09-13,5547,10212,37,19,15,199.0
617,2025-09-13,11350,6513,81,14,15,199.0
618,2025-09-13,10647,1316,99,4,15,199.0
619,2025-09-13,5384,11049,82,7,15,199.0
620,2025-09-13,8743,6227,54,13,15,199.0
621,2025-09-13,5189,10270,57,16,15,199.0
622,2025-09-13,11776,7995,21,19,15,199.0
623,2025-09-13,8865,589,82,18,15,199.0
624,2025-09-13,10117,1122,50,5,15,199.0
625,2025-09-13,3847,10341,53,16,15,199.0
626,2025-09-13,11214,4709,90,8,15,199.0
627,2025-09-13,3728,1481,22,7,15,199.0
628,2025-09-13,7111,1613,95,4,15,199.0
629,2025-09-13,10384,11533,59,13,15,199.0
630,2025-09-13,1647,7270,69,9,15,199.0
631,2025-09-13,2726,11371,72,12,15,199.0
632,2025-09-13,4907,475,57,11,15,199.0
633,2025-09-13,754,5315,54,21,15,199.0
634,2025-09-13,920,4807,53,16,15,199.0
635,2025-09-13,5874,6142,85,14,15,199.0
636,2025-09-13,7057,2386,69,2,15,199.0
637,2025-09-13,4001,8703,33,12,15,229.14
638,2025-09-13,6752,9273,109,15,15,199.0
639,2025-09-13,11171,2951,20,8,15,199.0
640,2025-09-13,2786,2869,46,10,15,199.0
641,2025-09-13,1294,9986,16,16,15,199.0
642,2025-09-13,6268,10154,65,24,15,199.0
643,2025-09-13,11193,3946,4,10,15,199.0
644,2025-09-13,8154,9555,103,4,15,199.0
645,2025-09-13,2345,3805,49,11,15,396.01
646,2025-09-13,7556,10452,26,13,15,199.0
647,2025-09-13,4162,7530,83,12,15,199.0
648,2025-09-13,4184,10926,51,13,15,199.0
649,2025-09-13,154,7623,73,9,15,199.0
650,2025-09-13,4713,11102,59,18,15,199.0
651,2025-09-13,8956,2589,20,19,15,199.0
652,2025-09-13,1211,7238,45,8,15,199.0
653,2025-09-13,5662,9627,13,30,15,199.0
654,2025-09-13,4902,10469,64,11,15,199.0
655,2025-09-13,6952,11311,71,15,15,199.0
656,2025-09-13,4098,7485,61,10,15,199.0
657,2025-09-13,4950,3264,55,18,15,199.0
658,2025-09-13,6303,7917,0,15,15,199.0
659,2025-09-13,1748,3887,59,9,15,199.0
660,2025-09-13,6249,9371,80,7,15,199.0
661,2025-09-13,5882,9418,38,3,15,199.0
662,2025-09-13,4848,11457,78,17,15,199.0
663,2025-09-13,4838,360,75,15,15,199.0
664,2025-09-13,10785,6485,69,16,15,199.0
665,2025-09-13,4498,133,86,16,15,199.0
666,2025-09-13,9273,11237,83,11,15,199.0
667,2025-09-13,804,9936,56,7,15,199.0
668,2025-09-13,8139,4690,56,7,15,199.0
669,2025-09-13,3771,9947,18,13,15,199.0
670,2025-09-13,5773,3589,42,15,15,199.0
671,2025-09-13,10431,3116,24,7,15,199.0
672,2025-09-13,10173,4107,39,16,15,199.0
673,2025-09-13,11105,11812,54,0,15,199.0
674,2025-09-13,10801,11156,32,12,15,199.0
675,2025-09-13,2241,10294,89,4,15,199.0
676,2025-09-13,1592,10281,64,22,15,199.0
677,2025-09-13,10590,646,64,9,15,199.0
678,2025-09-13,5062,7223,38,14,15,199.0
679,2025-09-13,547,9496,83,28,15,199.0
680,2025-09-13,5978,11999,48,11,15,199.0
681,2025-09-13,2154,1477,44,9,15,199.0
682,2025-09-13,4836,5353,63,7,15,199.0
683,2025-09-13,6808,2878,60,11,15,199.0
684,2025-09-13,3290,2166,63,16,15,199.0
685,2025-09-13,8838,5995,45,10,15,199.0
686,2025-09-13,8698,8222,41,9,15,199.0
687,2025-09-13,4466,2696,65,13,15,199.0
688,2025-09-13,4211,7895,56,14,15,199.0
689,2025-09-13,4836,5550,65,8,15,199.0
690,2025-09-13,1887,7674,57,20,15,199.0
691,2025-09-13,1234,2307,81,19,15,199.0
692,2025-09-13,3697,11081,64,8,15,199.0
693,2025-09-13,11866,11050,73,19,15,199.0
694,2025-09-13,6512,9132,50,12,15,199.0
695,2025-09-13,5993,1480,28,0,15,199.0
696,2025-09-13,6465,229,33,8,15,199.0
697,2025-09-13,4333,8792,50,20,15,199.0
698,2025-09-13,2025,7452,66,15,15,199.0
699,2025-09-13,6039,11024,82,11,15,199.0
700,2025-09-13,11016,4296,36,2,15,199.0
701,2025-09-13,9578,6243,68,6,15,199.0
702,2025-09-13,10462,6087,84,4,15,217.12
703,2025-09-13,1776,11057,40,15,15,199.0
704,2025-09-13,3831,7725,73,8,15,199.0
705,2025-09-13,411,10151,60,5,15,199.0
706,2025-09-13,9199,5375,48,10,15,199.0
707,2025-09-13,9996,3627,3,10,15,344.61
708,2025-09-13,10612,1036,77,11,15,199.0
709,2025-09-13,10411,7607,60,15,15,199.0
710,2025-09-13,11487,4952,84,16,15,199.0
711,2025-09-13,10638,6690,69,12,15,199.0
712,2025-09-13,1912,2291,73,9,15,199.0
713,2025-09-13,743,610,62,21,15,199.0
714,2025-09-13,4987,8072,27,12,15,199.0
715,2025-09-13,1903,1593,63,13,15,199.0
716,2025-09-13,3847,8808,92,2,15,199.0
717,2025-09-13,2223,6368,57,2,15,199.0
718,2025-09-13,7433,6079,96,12,15,199.0
719,2025-09-13,10986,11412,32,8,15,199.0
720,2025-09-13,8851,6867,53,19,15,199.0
721,2025-09-13,9623,11905,35,13,15,199.0
722,2025-09-13,2532,6798,85,21,15,199.0
723,2025-09-13,10731,1623,42,4,15,199.0
724,2025-09-13,8018,10087,70,17,15,199.0
725,2025-09-13,6687,4584,52,12,15,199.0
726,2025-09-13,537,11310,105,2,15,199.0
727,2025-09-13,6071,3560,104,12,15,199.0
728,2025-09-13,7265,7286,52,10,15,199.0
729,2025-09-13,3869,5943,11,21,15,199.0
730,2025-09-13,1628,11235,54,9,15,199.0
731,2025-09-13,6019,8921,24,14,15,272.98
732,2025-09-13,10565,5877,30,13,15,199.0
733,2025-09-13,993,6524,69,12,15,199.0
734,2025-09-13,4521,3110,70,22,15,199.0
735,2025-09-13,2002,7451,75,4,15,199.0
736,2025-09-13,1502,10859,70,20,15,199.0
737,2025-09-13,3476,10514,53,11,15,199.0
738,2025-09-13,10478,9784,73,17,15,199.0
739,2025-09-13,350,829,49,13,15,199.0
740,2025-09-13,5465,3991,58,24,15,199.0
741,2025-09-13,2064,9251,52,8,15,199.0
742,2025-09-13,3363,1125,56,8,15,199.0
743,2025-09-13,9081,3395,91,8,15,199.0
744,2025-09-13,9608,3539,82,7,15,199.0
745,2025-09-13,3818,5384,16,17,15,199.0
746,2025-09-13,2418,9765,76,12,15,199.0
747,2025-09-13,47,4543,51,16,15,199.0
748,2025-09-13,2371,2130,72,23,15,199.0
749,2025-09-13,8851,4107,95,12,15,199.0
750,2025-09-13,2859,1802,30,10,15,199.0
751,2025-09-13,10831,423,57,21,15,199.0
752,2025-09-13,2160,244,59,4,15,199.0
753,2025-09-13,5870,3899,79,9,15,199.0
754,2025-09-13,9648,5305,64,14,15,199.0
755,2025-09-13,259,2855,87,5,15,199.0
756,2025-09-13,4348,859,86,1,15,199.0
757,2025-09-13,2077,6898,48,11,15,199.0
758,2025-09-13,8620,1863,49,7,15,199.0
759,2025-09-13,1042,7803,36,5,15,199.0
760,2025-09-13,7345,5932,34,15,15,199.0
761,2025-09-13,8409,9727,22,7,15,199.0
762,2025-09-13,1787,7406,38,9,15,199.0
763,2025-09-13,8255,3630,77,10,15,199.0
764,2025-09-13,10078,711,91,22,15,199.0
765,2025-09-13,11916,10796,61,7,15,199.0
766,2025-09-13,8544,4942,71,14,15,199.0
767,2025-09-13,7505,10541,74,2,15,199.0
768,2025-09-13,511,997,38,9,15,199.0
769,2025-09-13,7848,6581,103,30,15,199.0
770,2025-09-13,6985,11242,55,15,15,199.0
771,2025-09-13,1769,8033,52,22,15,199.0
772,2025-09-13,11672,7268,70,15,15,199.0
773,2025-09-13,1205,1324,78,8,15,199.0
774,2025-09-13,5278,9967,35,14,15,199.0
775,2025-09-13,2431,1077,70,22,15,199.0
776,2025-09-13,2068,4506,74,5,15,199.0
777,2025-09-13,10229,10373,75,17,15,199.0
778,2025-09-13,9591,8985,58,2,15,199.0
779,2025-09-13,11668,5328,79,15,15,199.0
780,2025-09-13,6241,9788,61,12,15,199.0
781,2025-09-13,8693,4832,75,14,15,199.0
782,2025-09-13,7434,8283,48,0,15,199.0
783,2025-09-13,9920,7049,49,6,15,199.0
784,2025-09-13,1625,11498,51,18,15,199.0
785,2025-09-13,1875,10727,75,3,15,199.0
786,2025-09-13,10665,9034,65,9,15,199.0
787,2025-09-13,11811,3523,20,14,15,199.0
788,2025-09-13,7047,7399,30,2,15,199.0
789,2025-09-13,3744,6780,46,21,15,199.0
790,2025-09-13,5554,7431,22,5,15,199.0
791,2025-09-13,6533,6816,56,8,15,199.0
792,2025-09-13,11954,1558,71,18,15,199.0
793,2025-09-13,5121,6993,52,4,15,199.0
794,2025-09-13,5121,10898,65,6,15,199.0
795,2025-09-13,4177,6133,67,11,15,199.0
796,2025-09-13,2501,11253,43,10,15,199.0
797,2025-09-13,7771,1100,79,18,15,199.0
798,2025-09-13,1495,1399,39,3,15,199.0
799,2025-09-13,1528,7076,58,3,15,199.0
800,2025-09-13,1583,6106,37,13,15,199.0
801,2025-09-13,2132,9116,44,13,15,199.0
802,2025-09-13,983,9609,54,22,15,199.0
803,2025-09-13,9202,9203,31,16,15,199.0
804,2025-09-13,5401,10978,34,16,15,203.89
805,2025-09-13,2003,6731,35,6,15,199.0
806,2025-09-13,5794,10901,65,15,15,199.0
807,2025-09-13,6930,11814,68,4,15,199.0
808,2025-09-13,843,4713,85,10,15,199.0
809,2025-09-13,9838,5120,26,15,15,199.0
810,2025-09-13,5762,1698,58,18,15,199.0
811,2025-09-13,9469,8314,72,5,15,199.0
812,2025-09-13,3486,2536,56,13,15,199.0
813,2025-09-13,10760,7901,57,16,15,199.0
814,2025-09-13,3675,1774,24,22,15,199.0
815,2025-09-13,5737,9114,31,16,15,199.0
816,2025-09-13,6023,1883,65,13,15,199.0
817,2025-09-13,4565,9407,42,7,15,199.0
818,2025-09-13,3706,7031,41,11,15,199.0
819,2025-09-13,9191,10187,75,20,15,199.0
820,2025-09-13,10053,11059,65,14,15,199.0
821,2025-09-13,10530,9122,61,16,15,199.0
822,2025-09-13,431,9978,32,17,15,199.0
823,2025-09-13,10778,11362,43,12,15,199.0
824,2025-09-13,4382,475,55,18,15,334.67
825,2025-09-13,2956,4478,42,3,15,199.0
826,2025-09-13,11514,5063,75,10,15,199.0
827,2025-09-13,5568,5752,30,16,15,199.0
828,2025-09-13,101,2973,97,23,15,199.0
829,2025-09-13,2348,9279,47,17,15,199.0
830,2025-09-13,10770,6567,59,12,15,199.0
831,2025-09-13,1141,2325,59,7,15,199.0
832,2025-09-13,10374,503,91,4,15,199.0
833,2025-09-13,1504,8692,53,10,15,199.0
834,2025-09-13,3525,6164,67,15,15,199.0
835,2025-09-13,6879,7433,52,8,15,199.0
836,2025-09-13,5586,2579,41,29,15,199.0
837,2025-09-13,6063,5106,30,4,15,199.0
838,2025-09-13,11823,5315,72,15,15,199.0
839,2025-09-13,9300,9769,57,13,15,199.0
840,2025-09-13,1392,862,11,10,15,199.0
841,2025-09-13,2550,2580,63,29,15,199.0
842,2025-09-13,10123,816,53,17,15,199.0
843,2025-09-13,11043,1337,69,15,15,278.32
844,2025-09-13,4459,7260,35,14,15,199.0
845,2025-09-13,10846,6948,72,6,15,199.0
846,2025-09-13,7958,9947,53,17,15,199.0
847,2025-09-13,7243,6786,32,12,15,199.0
848,2025-09-13,4476,3532,32,10,15,199.0
849,2025-09-13,8395,1865,113,14,15,199.0
850,2025-09-13,5656,7044,47,18,15,283.69
851,2025-09-13,1817,4641,25,0,15,248.99
852,2025-09-13,11112,11117,68,6,15,199.0
853,2025-09-13,9718,7973,2,12,15,199.0
854,2025-09-13,8634,10931,80,5,15,199.0
855,2025-09-13,5054,745,39,13,15,199.0
856,2025-09-13,3613,6476,51,6,15,199.0
857,2025-09-13,9820,898,78,10,15,199.0
858,2025-09-13,126,3350,28,10,15,199.0
859,2025-09-13,4939,3461,117,5,15,199.0
860,2025-09-13,2249,4187,81,13,15,232.76
861,2025-09-13,4743,5376,68,14,15,199.0
862,2025-09-13,1966,127,86,18,15,199.0
863,2025-09-13,8150,7056,30,10,15,199.0
864,2025-09-13,2879,2117,58,19,15,199.0
865,2025-09-13,6230,8726,59,12,15,199.0
866,2025-09-13,11529,3771,10,8,15,199.0
867,2025-09-13,8197,9155,86,9,15,199.0
868,2025-09-13,10946,5803,73,8,15,199.0
869,2025-09-13,1181,6506,46,10,15,199.0
870,2025-09-13,694,7148,11,17,15,199.0
871,2025-09-13,308,7533,74,5,15,199.0
872,2025-09-13,1276,5130,59,15,15,199.0
873,2025-09-13,9434,7034,43,12,15,199.0
874,2025-09-13,9395,6627,92,16,15,199.0
875,2025-09-13,11625,10489,61,20,15,199.0
876,2025-09-13,6844,4744,41,20,15,199.0
877,2025-09-13,1888,6637,50,9,15,199.0
878,2025-09-13,342,5322,70,13,15,199.0
879,2025-09-13,2816,10128,97,18,15,199.0
880,2025-09-13,7539,11299,80,5,15,199.0
881,2025-09-13,5929,1444,99,10,15,199.0
882,2025-09-13,7156,1735,45,5,15,199.0
883,2025-09-13,3987,7139,51,3,15,199.0
884,2025-09-13,9649,6561,79,6,15,201.62
885,2025-09-13,8585,1289,71,18,15,199.0
886,2025-09-13,6485,5084,78,5,15,199.0
887,2025-09-13,5563,3631,63,15,15,199.0
888,2025-09-13,5457,2755,40,15,15,199.0
889,2025-09-13,1252,8364,70,3,15,199.0
890,2025-09-13,10375,1869,32,15,15,199.0
891,2025-09-13,8694,8356,44,15,15,199.0
892,2025-09-13,3177,5725,48,5,15,199.0
893,2025-09-13,5753,11918,67,2,15,199.0
894,2025-09-13,10575,2420,54,16,15,199.0
895,2025-09-13,3872,1685,52,16,15,199.0
896,2025-09-13,2400,4194,66,14,15,199.0
897,2025-09-13,3233,2843,76,15,15,199.0
898,2025-09-13,9870,2505,54,11,15,199.0
899,2025-09-13,10740,1235,67,20,15,199.0
900,2025-09-13,2903,10289,31,15,15,199.0
901,2025-09-13,8096,7602,68,18,15,271.02
902,2025-09-13,9237,9495,82,13,15,199.0
903,2025-09-13,7355,11160,63,12,15,199.0
904,2025-09-13,9249,10535,94,7,15,203.21
905,2025-09-13,10409,10233,70,3,15,199.0
906,2025-09-13,5296,10277,13,15,15,199.0
907,2025-09-13,5180,2474,46,12,15,261.73
908,2025-09-13,7206,1119,48,5,15,199.0
909,2025-09-13,7683,7246,103,12,15,199.0
910,2025-09-13,10345,4962,89,7,15,199.0
911,2025-09-13,4501,9690,87,22,15,199.0
912,2025-09-13,921,5767,40,23,15,199.0
913,2025-09-13,8313,1216,52,14,15,205.89
914,2025-09-13,5086,7566,78,14,15,199.0
915,2025-09-13,7405,617,60,15,15,199.0
916,2025-09-13,933,6042,53,13,15,199.0
917,2025-09-13,4704,1258,68,10,15,232.32
918,2025-09-13,10563,1480,94,9,15,199.0
919,2025-09-13,10077,9734,58,9,15,199.0
920,2025-09-13,8308,6300,43,5,15,199.0
921,2025-09-13,7582,9509,73,7,15,199.0
922,2025-09-13,9082,673,46,13,15,199.0
923,2025-09-13,7369,9367,59,14,15,199.0
924,2025-09-13,10680,3085,55,10,15,199.0
925,2025-09-13,5268,9913,56,2,15,199.0
926,2025-09-13,7793,8215,53,10,15,199.0
927,2025-09-13,2472,1014,58,14,15,199.0
928,2025-09-13,7382,1696,45,4,15,199.0
929,2025-09-13,5627,11704,49,9,15,199.0
930,2025-09-13,1382,8267,31,9,15,199.0
931,2025-09-13,10587,2828,73,8,15,199.0
932,2025-09-13,642,4060,39,11,15,199.0
933,2025-09-13,11594,7173,72,1,15,199.0
934,2025-09-13,7200,8587,66,13,15,407.75
935,2025-09-13,8565,9992,67,5,15,199.0
936,2025-09-13,2601,5963,20,11,15,199.0
937,2025-09-13,6109,4635,80,8,15,199.0
938,2025-09-13,6348,6698,46,22,15,199.0
939,2025-09-13,5544,11124,100,16,15,199.0
940,2025-09-13,9796,858,68,14,15,199.0
941,2025-09-13,10337,10606,53,17,15,199.0
942,2025-09-13,5483,1080,29,11,15,225.27
943,2025-09-13,5402,1549,87,11,15,199.0
944,2025-09-13,9142,11115,51,1,15,199.0
945,2025-09-13,6334,4656,94,10,15,199.0
946,2025-09-13,4129,11858,53,23,15,214.95
947,2025-09-13,10758,9875,108,11,15,199.0
948,2025-09-13,2464,5462,26,20,15,199.0
949,2025-09-13,1336,9548,64,5,15,199.0
950,2025-09-13,10873,2318,41,8,15,199.0
951,2025-09-13,5732,5083,47,17,15,199.0
952,2025-09-13,10749,11444,64,19,15,199.0
953,2025-09-13,10849,6422,44,10,15,199.0
954,2025-09-13,2113,9750,64,8,15,199.0
955,2025-09-13,11614,1389,35,16,15,199.0
956,2025-09-13,5073,9158,53,6,15,199.0
957,2025-09-13,6172,10543,71,19,15,199.0
958,2025-09-13,5382,2094,70,0,15,199.0
959,2025-09-13,10980,11516,59,6,15,199.0
960,2025-09-13,11230,8625,45,13,15,199.0
961,2025-09-13,1532,10585,10,0,15,199.0
962,2025-09-13,10985,6938,70,0,15,199.0
963,2025-09-13,8332,5929,48,20,15,199.0
964,2025-09-13,299,5941,68,12,15,199.0
965,2025-09-13,5061,2954,76,13,15,199.0
966,2025-09-13,3510,5599,146,0,15,228.07
967,2025-09-13,7968,3146,53,13,15,199.0
968,2025-09-13,3712,2254,50,8,15,199.0
969,2025-09-13,2539,1265,26,16,15,199.0
970,2025-09-13,4847,1658,35,9,15,199.0
971,2025-09-13,8318,8844,48,14,15,199.0
972,2025-09-13,8627,619,76,16,15,245.67
973,2025-09-13,10846,5518,56,16,15,199.0
974,2025-09-13,10126,2148,88,7,15,199.0
975,2025-09-13,9786,6173,55,11,15,199.0
976,2025-09-13,2528,2659,65,11,15,199.0
977,2025-09-13,2963,11352,94,17,15,199.0
978,2025-09-13,10236,2713,49,6,15,199.0
979,2025-09-13,11816,7171,79,20,15,199.0
980,2025-09-13,716,6732,54,2,15,199.0
981,2025-09-13,5969,11082,81,9,15,199.0
982,2025-09-13,11790,3892,55,13,15,199.0
983,2025-09-13,7278,10004,61,0,15,199.0
984,2025-09-13,4669,7356,24,19,15,199.0
985,2025-09-13,3834,8750,70,21,15,199.0
986,2025-09-13,3919,5071,98,17,15,199.0
987,2025-09-13,7685,3179,84,5,15,199.0
988,2025-09-13,6027,11114,46,8,15,199.0
989,2025-09-13,9346,7219,86,10,15,199.0
990,2025-09-13,7565,4617,47,1,15,199.0
991,2025-09-13,6257,8240,17,11,15,199.0
992,2025-09-13,8642,6860,103,17,15,199.0
993,2025-09-13,2656,3272,87,6,15,199.0
994,2025-09-13,9907,2268,64,13,15,199.0
995,2025-09-13,4097,855,76,13,15,199.0
996,2025-09-13,10506,7874,38,11,15,199.0
997,2025-09-13,6082,9086,35,26,15,201.27
998,2025-09-13,1681,11656,73,12,15,199.0
999,2025-09-13,8453,2043,39,12,15,199.0
1000,2025-09-13,4671,1375,32,14,15,199.0
1001,2025-09-13,2627,4470,18,6,15,199.0
1002,2025-09-13,7362,8411,101,15,15,199.0
1003,2025-09-13,2415,7168,70,2,15,199.0
1004,2025-09-13,1503,3638,49,11,15,199.0
1005,2025-09-13,7392,5728,31,3,15,199.0
1006,2025-09-13,437,6798,82,2,15,199.0
1007,2025-09-13,873,6496,50,15,15,199.0
1008,2025-09-13,8225,6127,49,9,15,199.0
1009,2025-09-13,3863,6327,18,9,15,199.0
1010,2025-09-13,1338,6143,69,8,15,199.0
1011,2025-09-13,3679,462,5,8,15,199.0
1012,2025-09-13,5222,1624,38,12,15,199.0
1013,2025-09-13,11710,10649,52,13,15,199.0
1014,2025-09-13,5494,2393,55,15,15,199.0
1015,2025-09-13,2255,628,47,13,15,199.0
1016,2025-09-13,4701,7741,14,18,15,199.0
1017,2025-09-13,11405,2274,69,19,15,199.0
1018,2025-09-13,11560,7686,44,10,15,199.0
1019,2025-09-13,7350,10082,98,6,15,199.0
1020,2025-09-13,87,1299,64,4,15,199.0
1021,2025-09-13,312,4194,66,10,15,199.0
1022,2025-09-13,3534,2450,48,2,15,199.0
1023,2025-09-13,8992,11916,98,12,15,199.0
1024,2025-09-13,9976,8648,75,4,15,225.05
1025,2025-09-13,6935,1822,64,21,15,199.0
1026,2025-09-13,4721,3894,99,16,15,199.0
1027,2025-09-13,4935,1997,65,10,15,199.0
1028,2025-09-13,783,3907,63,0,15,199.0
1029,2025-09-13,6879,10469,55,13,15,199.0
1030,2025-09-13,10205,7490,86,0,15,199.0
1031,2025-09-13,1030,1817,20,16,15,199.0
1032,2025-09-13,8190,9777,69,6,15,199.0
1033,2025-09-13,8783,270,82,15,15,199.0
1034,2025-09-13,10354,8444,72,7,15,199.0
1035,2025-09-13,9422,3964,96,18,15,199.0
1036,2025-09-13,11773,2353,67,4,15,199.0
1037,2025-09-13,4773,7033,69,0,15,199.0
1038,2025-09-13,26,10074,53,10,15,199.0
1039,2025-09-13,5781,3942,68,13,15,199.0
1040,2025-09-13,9350,6826,43,18,15,218.78
1041,2025-09-13,3069,10886,49,8,15,199.0
1042,2025-09-13,10949,1403,52,11,15,199.0
1043,2025-09-13,8577,5909,17,19,15,199.0
1044,2025-09-13,1109,8619,50,11,15,199.0
1045,2025-09-13,8915,8313,21,20,15,199.0
1046,2025-09-13,8317,9080,69,17,15,199.0
1047,2025-09-13,334,6398,70,10,15,199.0
1048,2025-09-13,7703,714,13,11,15,199.0
1049,2025-09-13,10415,6339,69,14,15,199.0
1050,2025-09-13,6117,4156,44,11,15,199.0
1051,2025-09-13,267,5851,78,9,15,199.0
1052,2025-09-13,1107,5650,51,5,15,199.0
1053,2025-09-13,3951,10766,32,12,15,199.0
1054,2025-09-13,10294,1699,66,8,15,199.0
1055,2025-09-13,9534,5448,49,7,15,199.0
1056,2025-09-13,2186,727,21,9,15,199.0
1057,2025-09-13,5773,8946,57,9,15,199.0
1058,2025-09-13,5547,10532,73,4,15,199.0
1059,2025-09-13,2869,11218,37,7,15,199.0
1060,2025-09-13,7613,11394,48,17,15,199.0
1061,2025-09-13,7841,10351,81,15,15,199.0
1062,2025-09-13,2987,2210,52,7,15,199.0
1063,2025-09-13,1034,11732,33,17,15,199.0
1064,2025-09-13,7499,606,100,9,15,199.0
1065,2025-09-13,4808,3303,110,8,15,199.0
1066,2025-09-13,718,3269,18,16,15,199.0
1067,2025-09-13,687,5171,51,14,15,199.0
1068,2025-09-13,5081,8445,69,13,15,199.0
1069,2025-09-13,6525,8898,39,7,15,199.0
1070,2025-09-13,7757,4151,78,17,15,199.0
1071,2025-09-13,600,10599,86,4,15,220.34
1072,2025-09-13,3132,4688,93,16,15,236.02
1073,2025-09-13,5849,784,23,8,15,199.0
1074,2025-09-13,10744,5439,75,5,15,199.0
1075,2025-09-13,4477,2040,90,16,15,199.0
1076,2025-09-13,6030,7160,38,6,15,199.0
1077,2025-09-13,6554,7205,77,11,15,199.0
1078,2025-09-13,6335,5555,15,5,15,255.11
1079,2025-09-13,3061,8130,31,13,15,199.0
1080,2025-09-13,11339,8152,32,13,15,199.0
1081,2025-09-13,6019,8508,60,29,15,199.0
1082,2025-09-13,4370,1354,83,10,15,199.0
1083,2025-09-13,11913,6956,69,7,15,199.0
1084,2025-09-13,1294,7056,19,15,15,199.0
1085,2025-09-13,9871,2957,74,18,15,199.0
1086,2025-09-13,8938,4814,63,6,15,199.0
1087,2025-09-13,5263,1681,86,20,15,199.0
1088,2025-09-13,1312,5373,61,6,15,199.0
1089,2025-09-13,10829,4844,74,23,15,199.0
1090,2025-09-13,5022,7306,51,13,15,199.0
1091,2025-09-13,9874,11759,55,6,15,199.0
1092,2025-09-13,6982,2731,75,6,15,199.0
1093,2025-09-13,11302,7273,85,12,15,199.0
1094,2025-09-13,5760,7326,72,6,15,199.0
1095,2025-09-13,694,11909,12,17,15,199.0
1096,2025-09-13,5777,10074,93,10,15,199.0
1097,2025-09-13,7127,4499,46,10,15,199.0
1098,2025-09-13,10478,940,5,19,15,199.0
1099,2025-09-13,1230,10997,33,5,15,221.55
1100,2025-09-13,10446,6656,39,5,15,199.0
1101,2025-09-13,5953,8407,67,6,15,199.0
1102,2025-09-13,11132,2622,37,18,15,199.0
1103,2025-09-13,511,2340,71,14,15,233.12
1104,2025-09-13,9955,11110,59,4,15,199.0
1105,2025-09-13,7180,571,105,5,15,199.0
1106,2025-09-13,2069,1102,69,11,15,199.0
1107,2025-09-13,3867,10571,84,25,15,199.0
1108,2025-09-13,6002,5934,40,2,15,199.0
1109,2025-09-13,6273,9294,84,14,15,199.0
1110,2025-09-13,531,9914,47,5,15,199.0
1111,2025-09-13,2514,11126,80,2,15,210.34
1112,2025-09-13,7372,6078,72,20,15,199.0
1113,2025-09-13,6096,7274,29,11,15,199.0
1114,2025-09-13,1260,9404,99,16,15,199.0
1115,2025-09-13,2256,8675,37,19,15,199.0
